"","num","title","content"
"24",63,"ISTJ 성격과 일치했던 경험","1.약속시간 안 지키는 사람(보통 친한친구)한테 존나 화남2.새치기하는 사람(보통 모르는사람)한테 살인충동 느낌(성인되선 본적없고 중고딩 급식시간때)3.초딩때 급식당번 하다가 고기반찬 더 달라는애랑 싸운적 있음4.디씨하다가 논리/사실적으로 허점없는 댓글달려고 구글링 10분 이상 한 적 있음"
"25",65,"좋아하는 노래 적고가봐","ISTJ들이 좋아하는 장르나 노래들 궁금함"
"26",67,"istj_a 본인 특징.","         잇티제가 이렇다기 보다는, 잇티제인 본인 스스로 봤을 때 객관적인 특징들 생각 나는대로 다 적어본다.1. 어릴 때 부터 생활양식이 교과서 같다는 말을 많이 들음.2. 전체적으로 평균적인 느낌. 크게 눈에 띄지도, 그렇다고 아웃사이더도 아님.3. 학교나 직장에서 모범생 이미지. 주변인들이 대부분 모범생.4. 본인은 공부 못해도 처음 본 사람들은 본인이 공부 잘하는줄 앎. 5. 지하철 같은 칸, 같은 곳에서 내리는 경우가 많음. 효율중시.6. 웬만해선 지각 안함. 지각하게 될 때에는 다 이유가 있음.7. 계획없이 일 시작하는것 극혐함. 8. 스스로 생각하기에 이해 안되는 작업 극혐.9. 뭐든지 왜 해야되는지, 왜 그래야 되는지 이해가 되어야만 효율이 올라감.10. 알아서 하라는 것보다, 이것은 이렇게 저것은 저렇게 지시 받는게 훨씬 편함. 11. 자신이 쓸모 없다고 느껴질 때 제일 힘듦. 자신이 쓸모 있다고 느껴질 때 진가 발휘.12. 자신이 인정한 사람은 끝까지 따라감. 충성함.13. 내 사람이다 싶은 사람은 끝까지 책임짐. 보호하려고 함.14. 아니다 싶으면 할말 하고, 때에 따라 숙여야 된다 싶으면 그냥 숙임.15. 모든 행동을 계산해서 함. 빈틈없어보임.16. 자기 절제력 뛰어남. 17. 침착함. 조용함. 신중함.18. 공과 사를 구별해서 그런지.. 정 없다는 소리 들음.19. 사실 관계에 따라 행동하고, 특정 상황에서는 정 떨어질 정도로 피 눈물 없음.20. 한심해 보이고, 스스로에게 득이 없는 사람은 바로 끊어냄.21. 기분 좋다고 눈치없이 방방뛰던지, 오버페이스 되는 사람 극혐.22. 웅얼웅얼 쓸데없는 말 하던지, 바보 같이 구는것도 극혐.23. 겉으로 허세 부리는것도 극혐. 가식도 극혐. 눈에 다 보임.24. 긍정적인 부분보다 부정적인 부분을 찾는데 일가견.25. 잔소리 제대로 하면 끝도 없음. 상대가 싫어할까봐 애써 참아줌.26. 화를 잘 안냄. 하지만 스스로가 가진 가치관에 선이라는게 있음. 넘으면 끝.27. 고민을 얘기한 상대에게, 현실적인 조언을 해주는것이 더 편함. 28. 상대가 현실적인 조언보다, 위로를 받고 싶다면.. 애써 위로하는 척 해줌. 하지만 감정 없음.29. 가족, 애인, 매우매우 친한 친구 외엔 사적인 감정 없음.30. 10선비임.정보글이 별로 없어서 적고간다~        "
"27",68,"휴일에도 맨날 일어나는 시간에 기상","지금 내가그래"
"28",69,"모든관계가 손절로 끝났다","최근에 애들 졸업하고 대학친구들 손절했다..이제 연락하는 사람 아무도 없다인간불신 심하고 남한테 기대하는게 없다남이 나한테 바라거나 기대려고 하는 부담스러운 관계가 너무 싫다부담을 느끼면 잠수타고싶다 실제로 잠수로 인한 손절도 여럿 있다그래서 24년간 모솔이다남한테 너무 무관심해서 사람들과 얘기할때 가끔 민망하다고 느끼기도 한다 (남들 다 아는거 나만 모름.. 나한테 필요한 정보가 아니니까 쓸데없다고 생각하면 그 관련 정보 아예 안봄) 시간약속 안지키면 다음날 내 연락처에서 차단, 즉 손절됨우유부단한 사람 너무 짜증난다 지 결정은 지가 알아서 했으면 좋겠다어쩌다보니 최종결정을 내가 하는 경향이 있지만 그런 위치가 달갑지 않다 그냥 다수결로 눈치 안보고 지 소신대로 선택하면 될걸 한쪽 몰리는게 조금 눈치보인다며 꼭 반반 나오게 자기 의견을 맞추는 애들이 있다 존나 이해가 안간다 그럴거면 투표 왜하냐? 지 의견 물었더니 남의견 따라가는 애들은 멍청한 것 같다 의사표현 확실하고 솔직한 사람이 편하다상대방이 쎄하게 굴거나 떠보면 응답 안한다붙잡지도 않고 그때부터 손절각잰다머릿속 계산 존나한다 뭐가 효율적이고 나한테 이득인지 항상 따지고 생각한다인간관계는 필요에 의해 만드는 것일 뿐이라서항상 관계지속이 어렵다"
"29",70,"뭐.. 그럴수도 있지~","상대방이 이해안가지만 예의상 입에 달고 사는 말그래 너는 그렇게 생각하렴 나는 나대로 생각할게 라는 뜻공감능력이 좀 떨어지는 듯"
"30",71,"감정이 메말랐다, 공감능력 없다는 소리 많이 들음","어렸을때부터 그랬음초딩때 문학, 소설, 시 이런거 화자의 마음 때려 맞추는게 가장 어려웠다 도저히 그 사고방식이 이해가 안가니까ㅋㅋㅋㅋ 나는 그렇게 감성적으로 생각이 안되는데 문학작품 볼때마다 뜬구름잡는소리하네 아니면 또 뭔 헛소린가 싶었다 그래서 답지만 줄줄 외웠었다남을 공감해주는게 나한텐 어려웠음 별걸로 다 저러네 왜저렇게 유난이지.. 꼭 저럴것 까지야..?근데 나이가 들면서 상대방입장을 생각해보려던 노력을 포기했다 아무리 생각하고  이해하려해도 도저히 납득안가는 부분이 너무 많았으니까.. 그래서 그냥 그대로 받아 들이기로 했다 아.. 원래 저런 사람이구나 세상에 참 신기한 사람들이 많네.. 음.. 그렇구나.. 뭐 그건그래 개개인마다 생각이 다르니까 그럴수도 있나보다 뭐 존중해야지 별수있나 좀 피곤하다그리고 직설적으로 말하는거 최대한 자제하려고 했고 피곤한 사람이다 싶으면 피하기 급급했다 최대한 멀어지려고 노력했다 나한텐 살아있는 시한폭탄같은 사람들과 굳이 안맞는 성격 맞춰가며 잘지낼 이유가 없다고 생각하니까여기서도 손해보기 싫어하는게 바로 드러난다이렇게 내가 맞춰줄 정도로 저 사람은 가치있는 사람인가를 항상 생각하게 된다 마음속의 저울로 이사람과 나의 관계를 저울질한다 나에게 도움이 되나? 같이있을때 귀찮게 하지않고 편안한가? 서로 부담주지 않는 사이인가? 친구와 지낼때 마음속의 카운트를 매긴다 아, 얘는 또 다시 똑같이 반복하면 정리해야겠다 뿐만아니라 친구들을 용도로 구분한다. 얘는 인사만 하는 친구, 얘는 밥친구, 얘는 공부 공유하는 친구, 얘는 조별과제할때 쓸만한 친구..역시 인생은 혼자 사는게 가장 행복하다남 맞춰주느라 눈치보지않고 내가 만든 규칙대로 살면 얼마나 편안한지..."
"31",72,"루틴에 갤질하는 스케줄 있음","하루 10분씩 똑같은 순서로 평소 보는 갤들 념글만 딱 훑고 그래한 갤당 넉넉잡아 평균 2분정도 걸림너희도 그렇니잇티제갤이 마지막 순서인데 글자체가 없어서 맨날 계산한것보다 시간남길래 뻘글한번싸봤어"
"32",73,"istj에게 사랑이란 뭐야?","         궁금해        "
"33",74,"본인이 istj라고 하는 친구가 있는데","이 친구 특징이 떠보는거 잘하고... 의심많음.... 그래서 나도 얘한테 개인적인거를 말 못하겠고 물어보면 둘러대거나 걍 거짓말함... 근데 또 연락해서 만나기도 자주 만남... 혹시나 해서 여기 물어봐료.. 얘 왜 이러는거죠..?ㅋㅋ"
"34",79,"잇티제는 ㄹㅇ 디시같은 커뮤니티 안하더라","잇티제 없는 잇티제갤 ㅋㅋ"
"35",81,"망갤에 코드 8자리 뭐지","음 "
"36",82,"너네 인간관계 어떻냐","나도 잇티젠데 친한 사람 몇 빼곤 교류가 없어 그래서 필요할 때 아쉬운데 이거 때문에 억지로 연락 유지하면서 지내볼까? 그러다보면 성향도 바뀌려나 "
"37",86,"istj 특","다른 유형 찾아본 적 없음 "
"38",89,"잇티제가 부지런하냐","난 왜 게으르지 "
"39",91,"ISTJ 면서 ISFJ일 수 있음?","나T 49%F 51%라서 둘 다인 것 같은데"
"40",93,"혼자 일하는거 편하다",""
"41",94,"istj인데 계획 못지킴","계획 짜는 거 어려움근데 누가 계획 짜주고 관리 해주면 너무 편하고 또 정말 잘지키는 편"
"42",96,"본인 잇티제인데","계획 매일 꼬박꼬박세워서 그걸또 매일 지키고 인간관계  사람많이 안만들려고하고  약속 중요하게생각하고   꼰대처럼 생각하는건  맞는데 딱하나 잇티제 스럽지 않은게  내 개인적인TMI 주저리주저리 말함 "
"43",97,"난 손절 잘함","입싼놈 거짓말하는놈 뒷담까는놈 극혐3번 기회주고 아니다싶으면 왜 손절하는지 말하고 바로 차단함그래서 친구 몇명없음"
"44",98,"안뇽얘두라 너희랑 정반대인 ENFP 어떻게생각해??","         미안 제목에 안뇽얘두라 쓴거부터 엔픞향기나지...ㅋㅋ 난 ENFP야! 엠비탸 관련글 찾아보면 대부분 enfp랑 s랑 안맞는다 하더라고근데 나한테 ISTJ 친구가 있어. 처음에는 별로 안친했는데 어쩌다보니 친해졌어! 학생이라 지금 학교를 못 가는데도 지금도 계속 연락중이고.. 서로서로 자주 선톡하고 그정도로 친해. (적어도 난 그렇다고 생각해....) 그래서 내가 궁금한건 이건데1. ISTJ는 유난히 어른스러운(?) 유형이고 ENFP는 좀 대가리꽃밭인 유형이잖아 혹시 주변에 엔프피가 있다면 얘 너무 생각없는 것 같다, 답답하다 싶을 때가 있어? 아니면 불편한 행동이나!2. ISTJ가 하는 푸념...에 가까운 고민 털어놓기...?가 장난식인지 진심으로 하는 말인지 궁금해. 자퇴하고싶다거나 인생 뭣같다거나 그런 것들? 그런게 입버릇일까 아니면 막 진지하게 얘기 들어줘야하는 일인걸까...?나랑 원래도 성격 꽤 다르다고 생각한 애였구, 엠비탸에 관심이 생긴 다음에 얘 엠비탸 시켜보고 나니 궁금한 게 많아지더라..ㅠㅠ 혹시 이것들 말고도 ENFP한테 궁금한거나 가지고있는 생각 있으면 얘기해주면 고맙겠다! 타 유형에 관심 없으면 두번째꺼만 답변해줘도 좋아... 다들 좋은 하루 보내 :)        "
"45",99,"니들 병신이라는 소문 듣고 왔는데 사실이노","코드 꼬라지 보니까 맞는 것 같노 istj가 선비 성격이라던데 자기 이익만 생각하는 t에서 어케 남한테 바른 말 하는 선비가 되는 거긔? 지가 공격 받기 싫으니까 남을 가르치려 들어서 입 바른 소리 하는 건가 "
"46",100,"손절했다는 놈들 특징.fact","자기가 손절당하고 있는거 알아서먼저 손절한 척 하고 그대로 믿어버리는개 씹 병신에 거짓말쟁이들."
"47",101,"istj-t 입갤햇슴다","리젠 얼마없어서 갤복했는데 핵공감글이 많았음ㅋㅋ극혐오 시리즈 한 번 가보까1.불편한 사람과 밥먹는거 극혐오2.타인에게 피해주는것도 피해받는것도 극혐오3.그래서 타인에게 피해주는것보다 당장 내 마음가는대로 하는게 더 중요하다는 새끼도 극혐오4.계획 어그러지는거 극혐오5.불필요한 것들을 굳이 하는거 극혐오6.비슷한 맥락으로 내 의지가 아닌것으로 시간낭비 하는거 극혐오 7.비효율적인거 극혐오8.감성팔이 극혐오9.’내용’없는 수다 극혐오"
"48",102,"ㄹㅇㅋㅋ",""
"49",103,"여긴 왜 글이없슴???","enfp 발자취 남기고감 "
"50",104,"내 영어 자아가 istj로 나와서 들려봐","한국어로 테스트치면 intj인데영어로 치면 istj 에다가 조금 덜 내향적이게 나온단 말이지몇번씩 쳐봐도 결과가 똑같아 테스트의 뉘앙스가 좀 언어별로 다른가? 암튼 특이해..아니면 해외친구들하곤 현실적인 얘기만 하고 살아서 그런지그래서 나도 한 4분의1정도는 istj가 아닐까 생각해 ㅋㅋㅋㅋ갤러리 보니까 손절 얘기 많던데 그것도 딱 내얘기네... "
"51",107,"본인은 지극히 현실적임","내가 경험해서 깨져보고 성취한거만 믿음상대방조언같은거 잘안듣는타입임호기심 제로 상상같은거안함 논리없는새끼들줘패고싶음 나대는거싫어함앞에 뭔가나서서 주도적으로 해본적이없는듯구성원으로 그냥 틀에박힌거 시켜주면 꾸역꾸역잘함 불평불만 엥간하면안하는데 확실히 잘못됐다싶으면직설적으로 얘기함 찐따스러움은 있는데 내상식에 지극히 어긋난다 싶으면 나서는타입심심해서 적어봄"
"52",108,"[설문조사]카톡에 새 메시지로 떠있으면 하는 내용이 무엇입니까?","         아침에 눈 뜨자마자 본 핸드폰 알림창.누구에게, 어떤 내용을 받고 싶으싶니까?        "
"53",109,"이거 완전 맞음","검사하면 isfj 나오는데istj 쪽에 좀더 가까운거 같다"
"54",110,"내 주변 istj 너무 웃김ㅋㅋㅋㅋㅋ","난 entp 이고 충동약속 번개 개좋아함근데 같은 무리에 istj가 있는데모든 제안을 다 거절해 ㅋㅋㅋㅋㅋㅋㅋ근데 거절 이유가 없어아니다 이유가 자기 스케줄에 어긋나서야(사실상 나한텐 그게 이유가 아님)대신 미리 약속하면 무조건 지키더라난 이게 너무 신기하고 매력있고 웃김"
"55",111,"불쌍한 istj....","평생 남의 손아귀에서 놀아나다가 그게 행복인줄 알고 좋아할 병신들..."
"56",112,"나 이때까지 F 인줄 알았는데",""
"57",114,"위로를 왜 바라는지 모르겠음","타인의 이야기에 상황이 달라지는것도 아닌데 대놓고 ‘나 위로해줄래’의 사인이 너무 싫음해결책이나 개선책을 얘기해줘도 그대로 할것도 아니면서.니 맘이 안좋은걸 나보고 어쩌라고근데 위로하는척은 존나잘함공감안되어도 공감하는척도 존나잘함그게 피곤불필요한 감정소모같아서"
"58",115,"여긴 왜 개좆망갤인지 ㅇㅅㅇ","분발해라 오이 ㅇㅅㅇ "
"59",117,"내일 체크리스트에 이 갤 구경 있는데","이거 적고보니 현타오더라(그러면서 다음날 체크스트에도 적겠지)"
"60",118,"잇티제 치고 갤창 드물지않음?","난 왜 탈갤못함?"
"61",119,"갤정적인 이유 추가","코드 시발련아 "
"62",120,"ㅇㄱㄹㅇ",""
"63",122,"님들의 반응은?","대답해봐"
"64",123,"이시국에 ","클럽과 마스크없이 지랄염병하던 교회 확진자들에게 느끼는 분노가 정말 보통 생각하는 것의 100배 정도는 되는거 같은데나만 이러냐타인에게 피해주는것들 ㄹㅇ 다 뒤졋스면"
"65",124,"Istj지인 정말 손절하고 싶다","애가 항상 지쳐있고 뭔가에 허ㄱ덕이면서 살길래 얘기 들어주고 잘해줬는데 자꾸 떠보고(?) 간봄 시발ㅋㅋ처음엔 이것도 안쓰러웠는데 이젠 질린다 좀의심 존나 많고 음침하다 진짜 친구가 왜 없는지 알것 같기도 하다"
"66",127,"istj intj 반반 나오는 사람있냐?","매번 할때마다 어떨땐 istj intj 로 나옴  "
"67",128,"istj중에 개그 잘치는사람 있냐?","본인 잇티제인데 내가 개그칠때마다  갑분싸 존나 심하다... 인싸들은 사람들 웃기는거 잘하던데 "
"68",129,"istj 인간관계는 어떠?.","넓은편 좁은편???결홍식할때 부를 사람 많은편 적은편??"
"69",130,"어휴 씨발 걱정해줘도 지랄이야 ","'왜 내말 공감한테줘 징징징 아는척하지마 '라거나'현명한 나'에 심취했다느니 똑똑한척 그만하라네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 욕을 안할수가 없다 좆같아서 ""나말고 딴년한테 고민얘기해 징징징 답정너년아"" 이러고 차단박음ㅋㅋ너무 극혐이야 내가 지 감정쓰레기통이야?그렇게 힘들면서 절대 지 주장 못편다니까ㅋㅋㅋ뒤질때까지 남눈치 보느라 쩔쩔매고 그거 스트레스로 고민털어놓겠다며 주변친구들 힘들게하고이런 피곤한 년들은 손절 1순위임같은 성별이라도 웅앵웅거리는 년들이 너무싫어오히려 남자애들이랑 말하는게 훨씬 편함"
"70",131,"인팁인데 잇티제 친구있는데","갠적으론 인프제랑 통틀어 제일 존멋이라고 생각하는 친구인데가끔 보고있으면 화 잘 못내고 맨날 멍청이들참아주는거 보고있으면 내가 넘 속상함그래도 계획 세워서 뭔가 목표수립하고 성실한거보면 대존멋인거같음 그런 실행력 인팁에겐 업어선가봄게으른 인팁에게 인프제랑 잇티제는 몬가 배울점 엄청많음"
"71",135,"istj라서 인생 존나 힘들게 산다","흘러가는대로 사는건 싫어서내 스스로 당당하고 싶기도 하고 인정받고 싶다그래서 맨날 목표는 설정해놓고그거 달성하기 위해 사는 삶같다삶 자체가 체크리스트랄까 문 열면 또 다른 문이 있더라그 문만 열면 행복해질줄 알고 달려왔는데 말이야 항상 버겁고 쫓기듯이 사는것 같아서언제 이게 끝날까 싶다취준생이라 더 힘든것 같기도 하고entp 친구 보면서 한심하기도 하고 그런 삶이 부럽기도하고 istj들아 어떻게들 살고 있냐"
"72",136,"게으른 잇티제한테 충고 좀 해줘","난 왜이리 게으를까 "
"73",139,"ISTJ인데 조금 다른느낌","         편한, 아는사람들이랑 있으면 내가 사회도 보고 분위기메이커임 직장에서는 ISTJ느낌이고 좀 약한 ISTJ느낌임        "
"74",141,"istj는 공무원이 딱 아니냐 ","진짜 공무원이 내 이상적인 직업 같다안정적이고 안정적이고 안정적이고..규칙과 규율 시스템 틀.. 너무 좋음너네도 그렇게 생각하냐"
"75",143,"잇티제 입갤했당","요새 엠비티아이가 난리라고 회사에서 직원들 대상으로 엠비티아이 검사 시켜줬는데 문항개수 후덜덜하더라 본인 부서 HR인데 우리 우두머리부터 막내까지 istj isfj estj만 퐁당퐁당 나왔다검사하기 전에도 대충 예상했는데 극단적인 줄은 몰랐다;;;본인 엄마는 나랑 정반대인데 뭐더라... enfp?인가암튼 나랑 성격 안 맞아서 힘들어 죽겠다힘든 부분1. 타인에게 관심 많음 (옷이나 화장 걸음걸이 등등)ㄴ 이럴 때마다 걍 무시함 피곤쓰2. 감정적으로 대할 때가 많음ㄴ 욱해서 언성높일 때가 많음3. 힘든 이야기를 매일같이 털어놓음ㄴ 들어주는데 한계치본인은 웬만해선 넘어갈 거 넘기고 얘기 잘 안 하거든.걍 귀찮아 관심도 없고암튼 회사에서는 나랑 똑같은 심즈들만 여럿 있어서 너무 평화롭고 조용해 일 하기 편하다."
"76",144,"애들아 힘내라","         고작 이런 성격테스트 믿고 자기가 어쩌니 저쩌니 하면서 갤하고 있는 너희는 이미 인생이 끝난거니까        "
"77",145,"오늘 절친이 나에게","         스트렛스 배양 자격증 가지고 있냐고 물어봣슴=_ =재능있다고 대답해줌하        "
"78",146,"니네는 그냥 한국인표준이다","애초에 한국에서 제일많은 유형이 istj인데 걍 니들이 특이한게 아니라 한국인 평균생각임 "
"79",147,"사실상 한국이 ㅈ같은건 istj탓이 크지","지금 한국에 있는  꼰대문화 보수적인문화 선입견있고 학벌주의  지사람만 챙기는 학연 지연 정문화 싹다 istj특징 세상의 소금형이 아니라 사실상 한국의 발전만 방해하는 장애물들임 "
"80",150,"너넨 행복하냐","행복을 어디에서 찾았냐 "
"81",151,"개같은 코드좀 어캐해봐","가뜩이나 글 잘 안싸는 성향들인데코드까지 걸어놓으니까 더 눈팅만하자나ㅡㅡ코드도 시발 8개야"
"82",152,"istj가 한국에서 제일 많다고나온 설문조사","그거 80년대에 한거래 "
"83",153,"뭐지 나이거나왓는데","나그렇게 계획적이고 현실적인사람은 아닌데큰틀만 짜놓고 안지킬때도많아  예체능함"
"84",155,"istj-a여 - enfj-t남 / 잘만나는데 궁합표 왜 이 모양인가요?","오래 만났는데 크게 싸운적도 없고 말도 잘 통하고 즐거운데 궁합표는 안좋다고 하네요. 둘 다 여러번 해봤는데 같은거 나왔어요."
"85",156,"istj인 내가 너무 싫다","         내성적이고 할말 못하는 찐따같은 내가 너무 싫다외향적이고 활발하고 싶다 남들앞에서 자신있고 당당하게 다니고싶다 씨발 왜 이렇게 태어났을까        "
"86",157,"내 친구 (istj) 보면서 느낀점","1. 손절 잘함어정쩡하게 손절할거면 걍 잘지내는데손절결심하면 ㄹㅇ 칼 그자체 나랑 같은 사람을 손절했는데 마음가짐 자체가 다름;2. 그리고 속을 다 내비치지 않는듯긍정적인 부분은 잘 보여주는데(웃거나, 같이 호들갑떨어주거나)부정적인 부분은 잘 안보이더라(우울, 좌절, 절망 이딴거 없어보임)그래서 단단해보임 사람이3. 그리고 내친구는 유잼 잇티제임광대 마인드가 없어서 웃김 드립에 조미료가 없음ㅋㅋㅋ4. 그리고 옆에서 보면 혼자 하루를 48시간은 쓰는 듯문화소비 잘함 5. 밖에서 보는 istj이미지가 딱딱하고 원칙주의자 같은면이 있는데실제로 친해지면 잘웃고 융통성도 생각보다 있더라6. 내가 친구의 istj인 면을 좋아해서 써봄ㅋㅋㅋ7.원하면 단점도 써봄; 8.아 그리고 내친구 댓글 다는거 엄청귀찮아하더라혹시 너희도..?"
"87",158,"뭐야 이런갤도 다있네","신기한곳이구만"
"88",159,"Istj 닮고 싶다","일도 빠릿 빠릿하게 잘하고 기억력도 좋고시간 허투루 쓰지 않고 어디서나 무난하고사회에 잘 적응하는...무뚝뚝하지만 알고 보면 속정도 깊고 어른스럽고isfp인 내 자신이 너무 싫어너넨 조켓다"
"89",160,"istj = 꼰대","         반박시 100%확률로 istj        "
"90",161,"캠핑조아함?","어제 혼자 캠핑간 유툽을 봣그덩근데 가서 먹고 먹고 자고 먹고 철수하더라 ;;여럿이 가면 얘기도 하고 뭐 술도 마시고 모임의 목적이니깐 괜찮을거같은데 그까지 가서 계속 먹고 내려오는건 뭔가 궁금하긴하지만 나는 혼자 짐 낑낑거리고 가져가서 먹고 먹고 내려오는건 안하고싶었음혼자서 걍 집에서 하면 되지않나? "
"91",164,"istj는 esfp 부러워하는 사람 많다","istj 주제에 개그욕심은 있어가지고사람들 앞에서 개그치는데 갑분싸 만들기 일쑤임ㅠㅠ경험상 esfp가 제일 분위기메이커에 개그도 잘 침istj 입장에선 대체 어떻게 저런 말을 생각해내지? 싶고그 타이밍과 센스가 신기하면서 부러울 따름"
"92",165,"부러움 얘길 보니까","         평소에 타인에 별 관심이 없는 편이라서 내 부러움도 주변인이 되지않는 거 같음아 로또 당첨되서 놀고먹는건 부러움 ㅋ        "
"93",167,"팩트","님들이 했던 성격유형검사가 MBTI 검사가 아님."
"94",168,"너네도","당일날 약속 생기면 ㅈ같냐"
"95",169,"여기가 노잼갤이냐?","스스로 독기나 의지력이 강하다고 생각한다 있음?난 초연해서 궁금해"
"96",170,"마갤 생긴 김에 내 성격 적어봄","         아직은 좆고딩이라서 대학이나 직장은 모름1. 어릴때 부터 그냥 쭉 모범생에 전교권 유지해옴   그냥 그게 당연한거고 딱히 특별한 것도 아님2. 그래서 선생님들 하고도 친하고 애들하고도 두루두루 친하게 지냄  근데 반장처럼 애들 앞에 나서서 해야하는건 별로 안좋아함   추천 받아서 해 본 경험은 있어도 내 발로 나간적은 없음3. 두루두루 친하게 지내지만 사적으로 만나는 사람은 몇 없음  그냥 학교 생활에서 사이 껄끄러우면 귀찮으니까 웃으면서 지내는거  두루두루 친하게 지내더라도 이 새끼는 못고쳐 쓰겠다 싶으면 바로 손절때림 대신 티 안나게 적당히 거리 두는 선에서만 유지함4. 오는 사람 막지는 않지만 굳이 먼저 친해지자고 들이대지도 않음5. 카톡 페메 같은것도 솔직히 귀찮음 그냥 나한테 안보냈으면 좋겠음6. 이거는 캐바캐 사바사 내가 남자라서 그런진 모르겠는데 남자애들은 보통 나한테 안 찡찡거림 근데 여자애들은 찡찡거릴때 솔직히 짜증남 자기 힘든데 나보고 어쩌라는건지도 모르겠고 조언이나 해결책 내딴에 말해줘도  들어먹을 생각도 없어보임  그래서 요즘은 그냥 뇌 비우고 ""그렇구나"" ""힘들겠네"" 처럼 자동응답기 마냥 대답함7. 대회나 조별과제 할때 스트레스 존나 받음  꼴에 완벽주의 기질 있어서 깔끔하게 끝내고 싶은데 조원 새끼들 하나같이 못미더움  결국 혼자 전부 책임지게 되는 버스기사8. 약속있어서 사람 만나고 오면 그날은 방전됨 기 존나 빨림  만나는게 싫진 않지만 어쩔수 없음  그래서 굳이 먼저 약속을 잡지는 않음   오는 약속도 머리로 대충 계산 때리고 일상생활에 지장 없겠다 싶을때만 오케이함        "
"97",171,"istj가 싫어하는 사람들은","         ㄹㅇ 간단하게 말하면 책임감 없는 사람 한마디로 정의할 수 있는거 같음비현실적이든 시간약속 못지키는거든 입싸거나 남에게 민폐끼치거나 하는 등istj는 솔직히 남에게 피해 안 주고 맡은 일은 자기가 폐인이 되더라도 끝내고 보는 성격이 많은데그런 간단한 책임감 없는 사람들 보고 있으면극심한 회의감이랑 화가 남나는 지들한테 피해 안주려고 이렇게 하는데 쟤들은 뭐지? 하는 생각이 들음        "
"98",172,"istj특)","         갤러리 들어와서 페이지 수 얼마 안되길래 첫페이지부터 글 쭉 확인함        "
"99",173,"나 거의 ISTJ랑 ISFJ의 중간 경계쯤 있는듯","어떤게 내 성격인지 정확히 모르겠음 1번째 테스트 2020. 6.15일 검사는 ISFJ 나왔는데 2번째 테스트 2020. 6.17일 검사는 ISTJ-T 나옴 비율도 거의 반반이고 이럴때는 어떻게해야됨? "
"100",174,"글보다보니 잇티제는 손절 잘한다던데","나도 istj지만 손절해본적은 없음ㅈ같을 것 같으면 애초에 거리를 둠솔직히 인간관계가 귀찮기도하고그래서 연락하는 인간도 얼마 없음"
"101",175,"너네 집에오면 잉여짓얼마나하냐","엎드려서 폰만 보다가 씻지도 못하고 5시간지나있고 그런거 안하냐 잇티제는? "
"102",176,"Infp 어떻게 생각해??","내가 좋아하는 남자들은istj 들이 대부분인데인프피 어떻게 생각해?ㅋㅋㅋ"
"103",177,"근데 잉여짓을 하고나면","         존나게 기분이 더러워짐연속으로는 잘 안하려고 하는거같음        "
"104",178,"ENFP인데 구경와봤어","요즘 너무 심심하구 그래서 mbti갤 자주 들어오는데.문득 나랑 정반대 갤은 어떨까??? 궁금해서 와봣서 ㅎ.ㅎ!! 밤이니까 이 글 누른사람 다 행복한 꿈 꿨으면 좋겠다 안 누른 사람도!!"
"105",179,"istp 어떰","친구로서랑 연인으로서"
