"","num","title","content"
"37",49,"우리 엄마가 ESFP인데","내가 MBTI 검사 해보라고 할 때  진짜 귀찮아 하셨거든  재밌지 않나... 했는데  왜 그랬는지 이 갤 보니까 알 거 같음  "
"38",52,"ㅋㅋ",""
"39",53,"이 갤 살았으면 좋겠다...","현생 바쁜건 아는데 자주 들러줘 얘드라"
"40",54,"지방에서 수도권와가지고 애들이랑 못노는중","이렇게 ㅈ같을수ㅜ가"
"41",55,"자주 들러줘 칭구덜!","         아라찌?        "
"42",56,"황족들만 모여 있네 ㅎㅇ","4분야 모두 선호분명도 분명갤주가능?"
"43",59,"여기가 씹인싸들만 모인 갤인가요?","여기저기 다 돌아다니고 있는데이 갤 리젠률이 제일 ㅎㅌㅊ네요다들 바깥세상에서만 사시나봐요"
"44",60,"니네 연애 엠비탸이 뭐 나왔냐",""
"45",62,"뉴비 대가리 오지게 박슴다","연애유형 esfpmbti esfp-t찐입니다. 방가룽"
"46",66,"지나가던 이엔티피인데","너희 유형이랑 진짜 상종을 못하겠다...같이 지내다보면 피꺼솟하는게 한두번이아닌듯예를 들어 이런것:약속시간 애매하게 잡음 그래서 그 약속시간 범위내에서 애매하게 대기를 타야된다는건데 왜 이딴짓거리를 강요당하는지 모르겠음바쁘면 담에 보자 하던가 늦으면 제대로 얼마나 늦는다고 말을하던가 그럼 맘편하게 딴걸 하고있을거아냐...내가아는 ESFP는 다 그러더라 우유부단하고 후.. 상극이다"
"47",67,"연애 MBTI 결과",""
"48",69,"오.....","나더 esfp "
"49",70,"ESFP정리글 인터넷에 검색하면 성격 딱나옴ㅋㅋㅋㅋㅋ","정리글같은거 보고싶어서 ESFP정리글 찾아봤는데이 유형놈의 인간들ㅋㅋㅋㅋㄱㅋㄱㄱ정리하다가 중간에 나머지는 여기서 보도록하자하면서 링크 걸어놓고 귀찮다고 다 중간에 정리그만둠ㅋㅋㄱㅋㅋㄱ으이그 나같은인간들ㅋㅋㅋㄱㅋㄱㅋㄱㅋ"
"50",71,"istj 놀러왔다","ㅋㅋㅋㅋ역시 인싸들이라 글이없네 ㅋㅋㅋㅋㅋ"
"51",72,"동생이 엣프피라 놀러온 인붕이임","난 인팁~인티제 왔다갔다 함.동생이랑 성격 완전 정반대인데 이상하게 얘랑은 죽이 잘맞더라고.글고 여기 갤 구경좀 하다가 짤 보고 완전 나다 싶어서도 생각함I중의 I, T중의 T맨날 듣는소리가나가서 사람 좀 만나라 이거랑 너는 찔러도 피한방울 안나올 놈이다 임."
"52",73,"esfp들아 니네 주변에 entj 있음?","entj랑 어떤거 같음?"
"53",74,"Esfp특","보통 깊은생각 안함본인 힘든일 때문에 생각하다가 난 왜이러케 진지하고 탐구적이야 스트레스받아(남들은 이미 다 한 생각)비련의 주인공인 경우 있음(스스로 서사 만듬)"
"54",76,"ESFP 글자보면 엑스터시 생각남 ㅋㅋㅋ","뭔가 마약같은ㅋㅋㅋㅋ그래서 사람하고 mbti글자랑 맞아떨어지는거같음"
"55",79,"ㄹㅇ mbti 맹신한다 시발 ","아싸중이 인싸 인싸사이에선 아싸 팩트 처음 친해지는거 진짜 ㅈㄴ 쉬운데친해지면 친해줄수록 할말도 없고 멀어지는거 팩트그래서 여기무리 저기뮤리 친구 자체는 ㅈㄴ 많은거 팩트 의지력 ㅈ 도없는거 팩트 주말에 안나가서 놀면 인생 망한거같은거 팩트 "
"56",81,"mbti 진짜 맞긴한듯","오늘 첨 해봣는데 의지력 박약이랑 계획 못 세우는거 빼박이넹...근데 난 친구 별로 없는데 연예인이면 뭐해ㅠㅠ"
"57",84,"Esfp으로만 술자리 모임 있으면","졸잼이게찌맨날 친구 동창회 불려다니고 친구 가족들이랑 밥먹는데넘 좋음 사람 만나는거 개꿀잼Esfp들만 있으면 예능쑈 찍을 수 잇을거가틈"
"58",85,"ESFP가 그룹에 있으면 진짜 모든면으로 좋음","본인 제일 친한 친구가 ESFP인데 모든 ESFP가 그렇진 않겠지만 너네도 비슷할듯 일단 얘가 있으면 어디든 분위기도 건강하고 활발해지고 분위기 다운되는일 절대 없음 운동도 좋아하고 춤 노래 음주가무 그냥 엔터테이너임 친한사람들 자존감도 올려주고 그냥 에너지 자체가 엄청 밝은 사람임 ESFP가 모든 그룹들에 가장 긍정적인 영향을 끼친다고 봄 "
"59",86,"역시 주말에 이거보는사람없네","어디다나가느라 이거 볼시간없지?  완죤 조용해 ㅋ  "
"60",87,"몬가몸가 본성은 어중강한갑다","ㅋㅋ이제출근하러간다 "
"61",88,"난 상처 되게 잘받는 편인데 너네는 어떰?","누가 나 싫어하는 것 같으면 엄청 신경쓰이고 상처 엄청받는데 엣프피 특징인가 해서"
"62",89,"esfp랑 intp이ㅣ랑 비슷해요??","안니 어ㅐ 인팁이랑 왓다각다하지사람 성격이 항상 같은게 아니잖아???시기따라 계절따라 요일따라 환경에 좌우되는데인팁도 내 성격닽고 저거도 비슷하메;"
"63",90,"엣프피 남자 성격 어떰?","알려줄 엣프피 남자"
"64",91,"엔팁 여잔데 엣프피 남자애를","좋아함 어떡해"
"65",92,"infj인데 친언니가 이 유형이라 놀러옴","나루토랑 사는거같음ㅅㅂ "
"66",93,"인싸 어떻게 되나요","         인싸가 되고싶어!        "
"67",94,"난생처음 mbti검사 했는데 esfp나옴","머냐? 맞는듯 안맞는듯 함"
"68",95,"ㅎㅇ 여기는 그래도 활발하네","반가워용 "
"69",96,"Isfj여자인데 esfp 남자애 좋아해","100일 좀 넘게 사귀고 군대가면서 헤어졌거든ㅠ그 친구는 첫연애인데 나는 그렇진 않아서 연애하면서도 내 과거가 떠오른다고 했었어 그래서 많이 힘들다고 했었어 내가 전남자친구 만날때도 얘는 날 2년간 좋아했었거든군입대 앞두고 계속 마음 뒤숭숭한게 보이더라고 걔가 먼저 헤어지자고 3번?했어 처음엔 내가 붙잡으려고 했는데 안잡히고 당일에 걔가 먼저 나를 잡더라구 그후 며칠뒤에 다시 헤어지자고 했어 후회됐는지 다시 만나자고 하더라고 나도 좋아하니까 다시 만나게 되었어 불안하긴 했지만 감정이 막 올라왔을때는 그 감정에 휩쓸려서 선택을 했다가 이성적으로 돌아왔을때 후회한다는걸 아니까 받아줘야겠다고 생각을 했었어 군대가기 5일전? 진지하게 얘기하면서 헤어지기로 했거든 성격차라기보다는 내가 군대를 기다리면서 내 할일 못할거고 걔는 그동안 연애하면서 내 과거가 떠올라서 힘들었어서 군대가면 더 불안할거고 그 과거를 받아들일 수 있게 마음정리를 하고 싶다고 했어ㅜ 자신이 정리를 하고 더 어른이 되었을때까지 내가 기다리면 다시 만나기로 했었어 서로 너무 잘맞아서 다시 만날거라고 그래서 나는 기다리겠다고 계속 얘기를 했고, 마지막으로 만날때 다시 그 마음을 확인하고 싶어서 날 다시 만날거냐고 물어보니까 좋아했던 감정이 변했다고 했어.. 만나는동안 서로가 정말 좋았고 남자친구의 친구들을 같이 만났을때도 서로가 서로한테 바라는게 없을정도로 잘맞는다고 했거든 얘의 지금 마음은 뭘까? 걔가 군대가기전에 나 쓰라고 노트북 빌려줬는데 제대하고나서 연락을 해봐도 될까? 어떻게해야 재회할수있을까"
"70",97,"야발 심심해.","나 슴살 새내기인데 솔직히 고3때 대학가면 친구 사귀고 친구들이랑 놀고 이러고싶거든? 근데 코로나 개객기 때문에 방에서 캠키고 공부하는 내 자신이 정말 우울해.... 그리고 머학생인데 머학친구도 없고 따흑...esfp인거 친구들이 알려줘도 그냥 아 그래? 하고 애들이랑 노느라 정신없어서 넘겼는데 지금 할 짓이 없어서 찾아보고 이러고 앉아있다; 친구마려워;;좀 tmi인가? 아 그리고 나 다른유형도 막 찾아봤는데 istj애들 유형이 딱 내 이상형같아... 난 노래 자체는 진짜 꽝이야...흥은 폭팔하기 직전인데. 고등학교때 음악 미술중에 음악했는데 음악쌤이 나보고 넌 아니라고 미술가라해서 바꿀정도였거든....근데 다행히 미술은 좀 한당ㅎ 난 좀 지적이고 체계적이고 조용히 할일하는 애들 좋아했거든. 내 주변 남사친 esfp도 좀 그런? 여자애들 좋아하더라고. 현모양처?느낌?아 쥰내 tmi인가??ㅋㄲㅋ 너희들은 어떻냐? 카톡말고 밖에 나가서 애들이랑 같이 뭐 먹고 놀러다니고싶다ㅠㅠ인생이 어떻게 이런 방구석에 구질구질하게 앉아서 공부만 하누...."
"71",99,"엣프피들 특징? ","다른곳 보닌까 다 자기 류들 특징 써놓더라. 우리갤만 있는듯 없어보여서...짜피 우리들 코로나 끝나면 여기 들어올 사람 아무도 없음.난 고1때 mbti 정식 검사? 랑 그냥 넷상에 있는 모든 검사 다 엣프피 나온 새럼임.(+여자임)「간단요약」1.인싸가 아니다. 친구가 많을뿐.2.호불호 심함.3.입 싸도 애들이랑 놀기 바빠서 기억못함. 애당초 기억해도 의리지킴.4.스펀지밥. 그냥 잘 웃음. 너희들이 좋아 이순간이 좋아!5.통찰력,현실주의6.정치질,남욕 그거 모두에게 안함.7.데드라인형 인간. 8.남 피해 입히기 싫고 말 한마디로 상처주기싫어서 넘김.9.친구 바라기. 배려 자체인 인간임. 뒷끝없음. 임기응변갑10.동물로 표현하면 골든 리트리버 새끼(내 친구158명중 128명이 답함. 10명은 그냥 강아지 나머지는...ㅋ)<ps.친구들 사이에 둘러싸여서 계속웃는 애가 esfp일 확률이 높다(여자한정)>다른 사람들이 써논거 다방면적으로 읽어 봤는데 인싸다 이런말 많더라고. 난 그냥 아싸야. 난 사람 만나는게 좋고 이야기 하는게 좋음.그러다보니 친구들이 늘어나 있을 뿐 인싸는 아녀...호불호 진짜 모든 유형중에서 우리 유형이 제일 티나는듯. 얼굴에 쓰여 있음. 또 이건 나뿐만 아니라 esfp들은 모두 인성을 앞에 두는듯.소심하거나 반응 혜자거나 감정기복이 심하거나 사람 많은 곳에서 주저앉아 흙을 퍼먹든 상관안함. 그냥 예의바르고 말 예쁘게 하는 애들이 내 친구로 많이 남아있는듯. 불호인 애들은 아무리 성적이 높고 과제 잘하고 나한테 득이 되어도 단물만 빼서 내 친구들이랑 나눠먹지 무리에 끼어주고싶지않음. 그냥 보면 촉이 쌔하게 와.  아 좀 위험한데? 무서운데? 느낌. 근데 신기하게 이런애들 주변에서 질 나쁘다고 부르거나 학폭 가해자거나 소년원 다녀오거나 지 좋은 애들만 골라 담는 애들임.입이 싸다 소문 쉽게 전파시키는 유형으로 많이 아는데 반은 맞고 반은 틀림. 입이 싼거 실화임. 솔직히 나도 친구 고민 들으면 다른 애들한테 말하고싶음. 근데 모순적이게 의리도 넘치고 능지가 딸린 편이라 기억 잘 못함. 당초 친구 만나서 놀아야 하기 때문에 그런거 기억할 수 없음. 의리 넘치는거 ㄹㅇ 리얼임. 죄수 딜레마 거기서 입닫고 난 친구를 믿어! 난 널 믿어! 이러다 통수 맞고 감옥에 몇십년 있는 류기도함...ㄸㄹㄹ...오디오를 꽉꽉 채움...호탕하고 잘 웃음. 나쁘게 말하면 시끄럽고 산만함. 이게 우리 유형특징인지 몰라도 난 그냥 내친구들을 보면 즐겁고 행복하고 사랑스럽고 좋아. 말 하면서 10초마다 웃는다. 그냥 친구가 누워서 자거나 물마시는것만 봐도 웃김.통찰력, 현실주의. 그외 난 이론이나 통계 들이밀면서 말해도 몰라.  당초 단순한 사고를 가진 사람이라. 예를들어 불이 위험한 이유를 과학 지식에 빗대어 설명하는것보다 내가 손 넣거나 불때문에 크게 화상 입는 사진을 봐야 위험하다는걸 깨달음. 뭐 만들때도 설명서는 집어 던지고 조립하다 풀렀다 조립하다가 풀렀다 반복함. 통찰력은 친구들이 대략 무슨 생각하는지 어떤애인지에서 쓰이는것같다. 현실주의만큼 현실적인 조언을 잘 해준다더라. 나는 모르겠다. 애들 평가가 그럼.데드라인 오면 아주 좋아죽음. 고3때 수능 디2주 전부터 공부한 사람임.(아 물론 수시러ㅅㄱ) 그정도로 데드라인에 맞춰 공부하는듯. 외워서 하는 수행 다 전교시 수업시간에 급하게 외워가지고 보거나 제출해야 하는건 친구한테 애교떨어서 보고 쓴듯. 아 물론 개인일때 한정이야ㅎ. 팀플로 가면 제일 먼저 자료찾고 최대한 민패 안끼치는 쪽으로 열심히 행동함. XSXP 특징인거 같은데 남에게 나때문에 피해 가게 하는거 ㅈㄴ싫어함. 내 후배가 잘못해도 속에서는 막 욕하고 저 쌍넌 죽여 외치는데 실제 하는말은 괜찮아! 다음부터 잘하면 장땡이지! 그동안 수고해줘서 고마워임. 내가 후배에게 존댓말을 쓰게 함으로 쟤는 날 어렵게보고 의견하나 제대로 내지 못하는거 아닐까라면서 본인 스스로 후배에게 존댓말 씀. 선배들은 모르고 친구나 후배들한테는 항상 인기많았던것같음.정치질 및 남욕하기. 이거 모두에게 한정아녀. 이거 불호애들 한테 한정임. 물론 esfp중에 개ㅈ같은 또라이도 있겠지. 걔네들 제외하고 만약 너가 대체로 esfp한테 정치질을 당했다면 넌 인성이 글러먹었던가 ㅈ같이 말했던가임. 동료들한테 보통 남욕을 하지? 아무나가서 남욕 안함. 동료애가 넘쳐 흐르는애들이라 내가 데임으로 주변에 있는 친구들이 못데이도록 싹을 잘라버릴려 하는거임. 혹은 감정이 발달되어서 너한테 쓴소리는 못하겠고 화는 나는데 그걸 풀어야겠고 해서 위로받을겸 가거나. 막 욕은 안하는것 같던디? 나도 그렇고 내주변 esfp애들 봐도 아 쟨 진짜 왜저러냐? 하...답답하다 진짜. 말 하는거 봄?  나한테 행동하는거봄? 이게 끝임. 무엇보다 친구랑 싸워도 깊게 안담아두고 10분뒤면 걔한테 가서 아핳핰핰핰핳 하고있음.능지 딸리는 esfp가 갑자기 상위1퍼센트로 돌변하는 경우가 있는데 위급할때 대처를 잘하는듯. 임기응변ㅇㅇ.무엇보다 앞에 나와서 떠드는거 좋아하지 않냐? 코미디 이런거. 나 항상 발표했었음. Ppt 발퀄인데 입담때문에 살렸다고 재치있고 웃긴친구라 생기부에 적힘. 나 타학교 친구가 추천해서 마침 개교기념일이라 타학교 가가지고 축제 보조mc도 함. 진행보다는 옆에서 흥 돋아주고 이벤트하는거.그외 기억나는건 없는데? 난 파티광도 아니고. 남 이야기 잘들어 주고 말만 예쁘면 남의 조언도 잘 받아들이고 고침. 시간약속은 사바사고.이번 코로나 끝나면 친구들이랑 예약 약속 잡아놔가지고 5차 뛰어야한다. 야발. 이 갤에 있는 너희들도 코로나 끝나면 나가느라 바쁘겠지? 우리 다같이 힘내자... "
"72",101,"지나가던 INTJ임",""
"73",102,"esfp랑 enfp랑 먼차이냐","성격 뭔가 고만고만한거같은데"
"74",104,"너네 융통성 없다는 소리 많이 들음?","근데 esfp특징이 융통성이 있는거래 흠"
"75",105,"엣프피로 사는거 돈 너무 많이 들지 않아?","안 그래도 무계획적으로 사는데ㅋㅋㅋ큐ㅠ술마시고 밥먹고 놀러가는거 동아리나 동호회 등등 돈 넘 많이 들어ㅠ엣프피의 숙명인 듯코로나 때문에 학교 사람들 못 만나고 있는데돈이 굉장히 절약되고 있어서 개이득이라고 생각했지만사람을 안 만나니까 정신적인 고통이 넘나 마이너스임ㅋㅋㅋㅋㅋㅋㅋㅋ"
"76",106,"동아리 어디 들어갈지 고민이야","내가 락을 굉장히 좋아해서 밴드동아리에서 기타 배워보고 싶어근데 연습시간도 필요할테고 악기사는데 돈도 들고 술값은 기본에ㅋㅋㅋㅋ학점 망할 거 같음(전에 오케스트라 동아리 했을 때 너무 열심히 활동해서 방학내내 연습하고 연습끝나면 술+동아리 회비도 좀 있는 편이었고 학교생활 다 팽개치고 집부활동해서 학점 망했었음)이성적으로 생각하면 활동 많이 없는 학술 동아리 들어가서 순수하게 술만 마셔야 맞거든?근데 학술 동아리 너무 재미없을 거 같아서 고민 돼ㅋㅋㅋㅋ노답"
"77",107,"엣팁인데 놀러옴","진짜 알파벳 하나 차인데 너네 진짜 좀 마니 다르네진짜 자기상태가 어떤지 막 알려주고 싶어하는거같음ㅋㅋㅋㅋㅋ그래서 귀엽다고"
"78",108,"퇴사하고 싶었는데 막상 퇴사하니까 ㅠㅠㅠㅠㅠㅠ","너무 아쉬워 다들 좋으신 분들이었는데 ㅠㅠㅜㅜㅜ우리팀 분들은 롤케익빵사서 돌리고 다른 유관부서 분들은 배즙 한박스 사서 돌리고 인사하는데 ㅠㅠㅜ편지까지 써주신 행님은 진짜 눈물나더라 아"
"79",109,"ㅈㄴ 우울해","혼자 있는 지금의 시간이 싫은건 아닌데 이젠 좀 밖에서 뛰놀면서 사람 만나고 싶다"
"80",110,"근데 esfp 고집센편이지않나","이건 단점?으로도 종종 언급되기도 하고여튼 은근히 고지식한 구석 있는데대체로 고지식하다=융통성없다 아닌가밑글보니 먼가 아다리가 안맞는거같기도하고사바사겟지만"
"81",112,"인티제 방문소감","참고로 본인은 여자1. 쾌활하다. 말(감정표현)이 너무 많음. 한페이지 읽었는데 에너지 타노스됨.2. 스몰토크 위주로 주제가 빨리 바뀌는듯.3. 인별이나 페북에서 뭐 소개할 때 호들갑 떠는거 이해못했는데 여기 보니까 수요층이 있다는 것을 깨달음.4. 연예인 자짤이 많다.5. 아무래도 이번생 인싸는 그른것같다..."
"82",113,"야들아 너희들은 선물같은거 받을때","실용적인거였으면 좋겠냐 아님 우리들만의 소중한 추억...★(아련)이런거였음 좋겠냐.난 개인적으로 남친/여친들이 상대 애인에게 꽃이나 향수,인형 선물 하는거 이해안감.받을때는 고마운티 엄청 내긴하는데 그냥 전시용 그이상 그이하도 아니게 됌. 양심상 중고로 팔아버리진 못하겠는데 그냥 그래. 차라리 악세사리 같은거나 지갑 등 좀 필요하고 실용적인거 추구하는 편.너희들 영화도 좋아해? 틀어주면 보는편인데 돈 내고 까지는 안봄. 특히 로맨스ㅋ. 한 때 썸남이 로맨스 영화광이라 너무 질리고 정신적 스트레스 받아서 일부러 쏘우 예약하고 본적있었음. 물론 썸도 깨져버렸지만...."
"83",114,"나는 잇팁인데 내가 아는 놈이 엣프피임","친구는 개많아보임 부러움 근데 가끔 이 놈 기분이 나빠보일 때가 있는데 이럴 땐 어떻게 해야 함?"
"84",115,"Esfp들은 고민상담사인가","Esfp인데 맨날 고민상담 해주고 있음 특히 연애상담근데 정작 본인은 마지막 연애가 1년 전임"
"85",116,"esfp들아","너네 isfp랑 잘맞아? 나esfp인데 제일 좋아하는 친구한테 검사하보라 그랬는데 isfp 나왔길래 "
"86",118,"Esfp끼리 모여서 살면 어떨까?","다들 천사같아서 범죄같은건 딱히 안일어날것같지않아?ㅋㅋ자식이 수술을 받아야 하는데 투잡 뛰어도 마땅한 돈이 없어서 그랬어요 흑흑 하면 esfp경찰도 시민들도 모두 뒤돌아가지고 즙 짤듯....법대로 하면 감방인데 이건 예외지 하면서 모금해가지고 풀어주고ㅇㅇ. 다들 선은 안넘어가지고 강력 범죄는 안일어날듯.근데 복잡한 일 생기면 서로 폭탄돌리기 하다가 옆동네 n인 애들 끌고와서 일시킬듯. 아니면 아몰라 어떻게든 되겠지라며 엔딩대사 던져주고 직진하다가 망하던가."
"87",119,"안녕하세요, MBTI별 설문조사 하러 나왔습니다.",""
"88",120,"니네도 남 잘되면 배아픔?","세상살다보면 가족친척이든 친구든 연예인이든 그외다른3자든 누군가 잘되거나 돈많이벌게되어도 나는 그냥 그런갑다~ 이런 생각밖에 안드는데 세상사람들 왜이렇게 열폭하고 욕하고 배아파함? 아 ㅅㅂ ㅈㄴ 이해안돼 그딴식으로 사니까 인생 ㄱㅆㅎㅌㅊ인거아님? 그런거볼때마다 세상사람들이 나를 상대로 서프라이즈 몰카중인거같음 "
"89",124,"근데 나는 씀씀이 그렇게 크지 않음","돈 되게 절약함"
"90",125,"엣프피들아 니네는","삶이 예측불가했으면 좋겠음?난 예측되는 삶이 좋음위험 감수하고 막 이런게 싫어서..그리고 맨날 까먹고 이러니까그거때문에 막 성적에 변수생기고 이러는게스트레스임 그거만 없으면 내 성적이 더 잘 나올텐데.."
"91",127,"난 인맥 안 넓음","뭐해 씻어 뭐해 밥먹어만반복되는 그런 의미없고 재미없는 연락이 질림그냥 소수 친구들이랑 편하게 노는게 좋아.."
"92",129,"엣프피 빙고","1. 자유 : 구속받는건 싫음2. 엣프피들이 대부분 불안형 애착유형이라던데 이거때문인듯3. 밈 조아하긴 해 ㅋㅋㅋ 짤 같은거 말고 걍 유행하는 밈4. 마지막에 웃는자가 승자가 아니고 많이 웃는자가 승자래5. 도전 시름. 위험성 감수하고 그러는거 시러함 그래서 어렸을때부터 내기할땐 참여 안 했음 인형뽑기도 지금까지 한번? 해봄 그런거 진짜 시러함6. 쉽게 질림.. 맞음7. 경험으로 인생을 이해함 맞는것같음 그냥 추상적이게 들은거는 나에게 큰 교훈으로 다가오지 않아8. 이건 ㅋㅋㅋ 당연하고9. 호들갑떪10. 딱히11. 가끔 진지모드 돼서 막 연설할때 있음.. 진지할땐 진지해야지12. 긍정 낙천 맞아요13. 14. 낯 가리긴하는데 빨리 친해짐 나를 그냥 다 드러내서 그런가봐15. 열정적이고 주도적 적극적이게 행동함16. 이건 ㄹㅇ임 진짜17. 어릴때 사고 친적이 없음18. 갈등 싫어.. 그래서 그냥 화낼때도 장난식으로 화내거나 그냥 대부분 좋게좋게 넘어가주는 타입 대신 나한테 피해가 크면 절대 안 참음19. 엔터테이너 ㅇㅇ 이건 직업은 아닌데.. 그냥 친구들 가운데서 롤20. 맞습니다~21. 사람 파악 그닥 빠르지 않은것같음22. 자기주장 강함 맞음23. 막 그렇게 인권에 관심있는 편은 아니야.....24. 급식이라 아이디어 낼 일이 별로 없음 ㅋㅋ25. 맞음"
"93",130,"50문답 해밨어여","1. 안특이함  2. 시도해봤는데 안돼서 포기했음  3. 전공  4. 봄 가을 오후  5. 하와이  6. 그냥  7. 헐?  8. 아니요  9. 재작년?  10. 사오정이다 (청력이 안좋은데 되는대로 막 대답한다)  11. 없다  12. 돌아다닌다  13. 리뷰  14. 비밀  15. 립  16. 당연하지  17. 자다 죽기  18. 스마트폰 자차?  19. 없음  20. 스무살 21. 젓가락질  22. 배경 ㄱㅐ늑ㅅㅣ 이준ㄱㅣ 나옴  23. 귀천?  24. 무슨 일본어책  25. 오래는 안함  26. 선생님  27. 김볶  "
"94",131,"50문답","1. 좋아하는 사람이 이상형이라는 것2. 딱히... 멀어진 친구가 있긴한데 그냥 자연스럽게 냅두는게 최고라고생각3. 4. 더워지기 전의 봄 낮5. 아무데나 좀6. 7. 걍 다 써서..8. 선생님 덕질하는 ‘척’은 해봤다9. 어렸을때가ㅜ제일 예쁨10. 첫인상이 무섭다11. 12. 친구들 단톡방에 혼잣말하기13. 드라마14. 유튜브 디씨 메신저앱 15. 뭐 모으는 스타일 아님16. 난 나를 알다가도 모르겠음 좀 변화가 많음 내가17. 많이 웃기.. 이런건 너무 슬퍼 인생의 마무리를 벌써 왜 생각하는거냐고18. 필기구.19. ㅋㅋ 스트레스 받아서 화병났던 사람있음 맨날 나 꼽주고 지들끼리 나 상대로 꼽주고 쑥덕쑥덕대고20. 21. 몸의 한 부위를 움직여야한다는 강박22. 오늘 꾼 꿈23. 24. 25. 하도 많아서26. 내 친구들27. 요리못함"
"95",132,"MBTI  설문 참여해주세요 여러분","         https://forms.gle/YTWrY5EDvcRgtwqk9나중에 통계나옵니다        "
"96",134,"안녕 나 isfj","젤 친한 친구가 이 유형이라 놀러왔어 방가워"
"97",135,"인프젠데 친한 친구 이거나옴","ㅇㅇ "
"98",136,"너네도 울음 많냐??","막 싸우거나 할 때 시작부터 펑펑 울지않는데 내 뜻 대로 안풀리면 삼류드라마처럼 흐느끼지않고 또르륵 흘림. 화를 억누르지 못해서 그런것같은데 내 최대 단점이야... 그전까지는 화나도 일부러 ㅋㅋ치면서 풀어볼려 하는데 실이 안풀리면 그냥 정색한 얼굴에서 눈물만 흘림. 이때부터 화법자체도 직설적으로 바뀌고 목소리 톤도 많이 낮아짐."
"99",138,"나만그런가","엣프피는 다 자존감 만땅이지 않아? "
"100",140,"다이버전트 영화 앎?","mbti랑 연관은 크게 없는데 애네들은 5분파로 나뉜다.우리들은 저 분파중에 애머티에 들어갈것같아. 혹은 에브니게이션인데 나라면 애머티로 갈듯."
