"","num","title","content"
"26",67,"이런 갤러리도 있네","         다들 반말 쓰는 것 같은데 여기서는 원래 존댓말 안 쓰는 건가? 나도 일단은 반말 쓸게. 인터넷 검색할 때 가끔 들리기만 하다가 오늘 처음으로 디씨 회원가입 해봤어. 앞으로 쓸 내용이 개인정보도 있으니까 로그인은 안 했지만. 갤러리가 너무 많아서 어디를 봐야 할지도 잘 모르겠네. 나는 수능 박살 나고 재수 준비하는 학생이야. 지금은 재수학원들이 코로나 19 덕에 전부 다 강제 휴강이어서 집에서 공부 중. 인생은 길다는데 1년 더 투자해서 더 좋은 대학 가보자는 마음으로 열심히 하고 있어. 그런데 대학을 가는 이유가 결국은 취업하기 위해서가 가장 크잖아? 나는 지금까지 적성 검사를 할 때마다 미술, 음악과 같은 예술 쪽이 항상 나왔고 실제로도 그쪽에 흥미가 많아. 아쉽게도 좋아하는 것과 잘하는 건 다르지만. 어쨌든 학교에서 장래희망을 요구할 때는 발명가로 뭉뜽그리다가 어느 순간부터 디자이너, 건축가, 브랜드 매니저…. 고등학교 졸업할 때쯤에는 그냥 미디어 콘텐츠 관련 직종으로 끝을 냈어. 꿈은 뭐라도 있어야 하니까 쓰긴 했지만, 재수학원에서 계속 확실한 목표가 있는 사람만이 성공한다고 하니까 이제 정말 걱정이 되기 시작하네. 나는 책도 좋아하고, 그림 그리는 것도 좋아하고, 영화도 좋아하고, 게임도 좋아하고. 그러니까 멋진 세계관, 이야기를 만들어서 남들에게 보여주는 것을 하고 싶다고 생각은 했었어. 그 방법이 영화 음악이던, 게임의 스토리던, 책의 등장인물이던. 내가 취미활동을 하면서 매력을 느끼고 즐거웠듯이 누군가에게 그런 경험을 하게 해주는 사람. 아버지한테 관련해서 물어보니까 간단하게 ""배고픈 직업""으로 요약 지어 주시더라. 아버지는 포스터 디자인, 로고 제작 같은 브랜드 광고 일을 하셔. 내가 어떻게든 서울대 들어가서 건축가. 아니라면 PD라도 하기를 원하시고. 계속 혼자 고민을 해도 내 앞길에 선명한 비전이 없는 것 같아서 글을 써봤어. 이리저리 미루기만 하고 막상 좇고 있는 목표는 없는 것 같아서. 여기에는 이미 사회생활 하는 INTP도 있겠지? 있으면 혹시 어떤 일 하고 있는지. 그런 거 알려주면 고맙고. 두서없이 긴 글 써서 미안해.         "
"27",68,"외향적이고 사교적인게 좋은거같다","살아오면서 많은상황들을 겪어봤지만 내자신이 주도적으로 외향적으로 나선 경우를 손에 꼽기도 힘들정도로 내향적인 삶을 살았는데 이렇게 살면 살수록 내 성격의 단점이 크게보인다.. 많은 사람들과 소통하고 사교적으로 지내는게 얼마나 중요한지 알게됌 "
"28",70,"사람하고 말하다가 말문이 막힐때","그 싸한분위기를 아무렇지 않게 보낼수 있는 문화가 있었으면 좋겠다 할말도 안 떠오르고 말재간도 없는데  그 분위기싫어서 억지로 말하다  나쁜꼴 본적이많네 나랑 비슷한 인팁있어? ㅅㅂ "
"29",73,"인팁에 에니어그램5번인데 ","이거보고 내 심리 어느정도 파악한것같기도함"
"30",74,"안녕 나도 인팁이야","이런갤잇길래 들어와봤음 갤러들은 MBTI검사 어디서했어? 나는그냥 인터넷에 쳐서 나오는거 했는데 "
"31",75,"키ㅡㅡㅡ사ㅡㅡㅡ마ㅡㅡ!!","도시테 와라우노카!! "
"32",76,"인팁이지만 감수성이 풍부하다고 생각","역시 나야 "
"33",77,"같은 헬스장 인팁 남자 꼬시는법좀","ㅜㅜ제목 그대로고같은 헬스장다니는 남잔데 (인팁인건 어찌어찌알아냄)내가너무너무 좋아해 !근데 이 사람 좀 별난것이여자를 본능적으로 쳐다보잖아 남자는(?)특히나 헬스장에서 딱붙는 그런거 입으면...근데 이분은 내내 땅만보고 운동하고도저히 시선을 나눌수있는 기회가 없다는게 문제야...어찌 다가가면 좋을까? 뭘 봐야 꼬시던지할텐데 답답해잉"
"34",78,"인팁특)","굳이 이런데서 얘기할만한것도 없어서 갤도 망함 ㅇㅇ "
"35",79,"인팁은 똑똑하다면서","난 인팁인데 왤케 빡대가린거지 "
"36",82,"밀리의 서재 갤러리 놀러오세요","독후감 쓰고 기프티콘 받기 지금 바로 참여 https://m.dcinside.com/board/millie/6 "
"37",83,"외향적인 성격 고쳐라",""
"38",84,"intp 존나 똑같아서 소름돋긴한데","좀만 생각해보니 최악의 유형인듯 자살각 "
"39",87,"솔직히 인팁들 다 찐따 아니냐?","찐따 이거나 찐따 였거나ㅋㅋ나도 인팁인데 어렸을 때 다년간의 왕따 경험으로 사회화돼서 지금은 나름 수월하게 사회생활 하는 중이거든 그닥 안친한 사람들한테 내 유형 말하면 다른 점 많다고함ㅋㅋㅋ 사실 천상 인팁인데ㅎ;근데 중딩시절의 나랑 친해지라고 하면 좆같아서 못할듯개찐따였음ㄹㅇㅋㅋㅋ 씹덕은 아니었지만 분위기파악 못하고 사회성 개조진 씹덕 그자체였음 정말 내 인생에서 지우고 싶은 시절이다"
"40",88,"어릴때부터 쭉 INTP였는디 책존나 좋아하고 망상 좋아하고","         불면증 우울증 좀 있고 연애하기 힘듬사람들이랑 어울리는거 재밌다가도 이내 지겹고 존나 짜증나고 귀찮음연애는 내가 먼저 들이댄 경우 지금까지 한번도없고 항상 상대가 먼저 만나자고하던 뭘하던 신호를 줘야내가 고백을 하건 모텔을 데려가건 햇음 존나 쉽게 사랑에 빠졌다가도 존나 쉽게 정떨어짐 이년이 왜 여기서 이런 말을하지? 이런 행동을하지? 계속 생각하다보면 혐오스러움 결혼못할듯 친구도 이제 남아있는애 없음 사람무시하는거 같단 소리 많이 들음 얼굴은 잘생겻단소리 좀 들음 난 항상 고등학교때 내가 자퇴하고 집에서만 지내서 저런 성격이 된 줄 알았는데 그냥 어릴때부터 타고난 성격인듯         "
"41",89,"아침부터 질문","나는 뭔가 논쟁이 있으면 껴서 반박하고 싶은 글을 쓰고싶음  "
"42",90,"나 이거야","그런데 이게 머냐 "
"43",91,"다시 살아났네","오 "
"44",92,"사회성 테스트"," - dc official App"
"45",93,"intp인데 에니어그렘 4번은 말이안됨?","내가 그렇게 나왔는데, 4w5로 날개에 5가 있긴 해.  intp는 기본적으로 5가 많길래, 그리고 intp랑 4는 너무 안어울리는거 같기도 하고..... 이거 세상 살기 피곤한 성격인가?  "
"46",94,"님들 찐따임??",""
"47",97,"인팁갤 회생소식이 아직 안 퍼졌나","돌아와 인팁들아 "
"48",98,"어릴 때 나는 인생이 불편, 불안, 짜증을 준다고 느꼈다.","         어릴 때 나는 인생이 불편, 불안, 짜증을 준다고 느꼈다.삶이 소중하다고 느껴지는 순간은 없었으며때문에 나는 자연히 최소한의 노력과 생각으로 살았다.삶은 느껴지는대로 살면 된다.정성과 열정으로 살 이유를 찾지 못하면그것으로부터 완전히 벗어나 있어도 된다.내게는 주어진 것(옷과 음식, 부모와 남의 애정, 좋은 환경, 재능, 매력)이 그다지 없었고유치원생 때부터 19세까지 한 번도내가 살아 있다는 사실을 실감하고 감동하지 못했다.나는 간신히 인간인 것처럼 살아왔다.겉과 속이 간신히 형태를 이루고 있는순수하고 무능한 인간이 나였고어쨌건 간에 그 또한 자연인, 자유인의 삶이었다.그렇게 살았기에 느끼고 알 수 있는 것도 많이 있다.최근에는 삶과 현실과 사회가 좋게 보인다.좋은 것은 얼마든지 있다.비록 태어나 살고 죽는 것에 큰 이유가 없는 것이 삶이라 생각하지만오로지 원하는대로 살고, 수고한만큼 보상을 받고,좋아하는 것을 모으고, 열심히 노력하고 일하고,매순간 다른 목표를 갖고, 자신만의 한가지 목적을 갖고,무수히 많은 것을 느끼고 생각할 수 있다는 사실은 참 좋다.        "
"49",99,"생각을 원래 언어로 해?ㅋㅋㅋㅋㅋㅋㅋ","느낌이나 이미지. 영상같은것들 연결로 하는거 아니었어? "
"50",100,"INT인데","공부못하면 ㄹㅇ 찐따다.유튜브보면 댓글에자기는 intp인데 어쩌구 저쩌구 공감을 못하니 뭐니~자기는 여자 intp라 친구들 공감못하니 어쩌구 저쩌구 하는데그런 특징은 받아들이는데왜 학구열이 높고 머리가 좋고 학업성적이 우수한 편이란건 쌩까나Int인데 공부못하면 그냥 개씹찐따"
"51",101,"Intp인증","- dc official App"
"52",102,"저장강박증 있는사람","난 저장강박증있어서 6년전 친구들이랑 교과서에 낙서한거, 남겨둔 메모 가족이나 친구랑 같이본 영화, 밥먹거나 같이간곳 결제 영수증같은거 다 모아두는 편인데 저장강박증 있는사람 없낭 "
"53",103,"저 원래 ","인프피였는데 오랜만에 검사해보니까 인팁나옴 "
"54",108,"키작은 intp있냐","너네는 열등감 어떻게 해결하냐 "
"55",109,"intp는 이과가 맞는걸까? 문과인 intp 있어?","나는 문과인데, 심리학에 매력을 느껴서 심리학과를 목표로 공부를 했었음. 근데 intp는 이과쪽에 재능이 있다고 들어서 문득 궁금해졌음. 지금 나는 수학과 과학 두쪽다 굉장히 싫어하지만 어릴때는 작은 수학경시대회 1등도 했었고, 과학은 실험으로 그 원리가 눈에 보이는 그 과정 자체가 너무 재밌었어서 좋아하는 과목에 과학은 꼭 있었던 것 같음. 지금도 어쩔수없이 수학을 배울때는 틀에박힌 공식속 깊은 원리가 궁금해서 집중이 안될때가 많음. (정작 문제풀 땐 쉬운문제도 힘들어했던 허접임) 요즘도 유튜브 추천영상에 시간여행이나 양자학에관한 유튜브가 나오면 너무 흥미로워서 집중해서 다 보고, 이거에대해 생각하고, 또 intp들의 공통적인 습관인 망상도 하곤 함. 이럴때 보면 조금이라도 참고 이과로 갔으면 내인생이 크게 달라졌을까 하는 생각도 하게 됨. 물론 수학 과학 문제푸는건 죽어도 하기싫은 일인건 변함이 없을거같음. 순수하게 원리를 알아가는 과정이 재밌음.  +방금 기억났는데, intp설명에 심리학같은 추상적인 학문에 매력을 느낄 확률이 크다는 말이 있었던 것 같아. "
"56",110,"인팁인데 인문학도 괜찮겠지","같은 인씨니까 나쁘진 않을듯 "
"57",112,"인팁이라는 단어자체가 개패고싶음","인프피 인팁같은 단어쓰는 새끼들 존나 괴롭히고 학대하고싶음"
"58",113,"인터넷에 intp들이 자의식과잉으로 싸지른 글보면 ","좆나혐오스러움 '인팁과 ㅇㅇ의 대화'같은 제목으로 싸지르면서 윾쾌한척하는데 intp새끼들 척살 시급하다"
"59",114,"이런 쿠소빠카한 갤러리도 있었다니","너무 맘에들어 쿠쿠쿡..."
"60",117,"뭔가 인팁은","딱딱한 느낌임 "
"61",118,"인팁,인프피 이런거 쓰는게 싫나?","난 관심있고 재밌어서 찾아보는데 여기엔 그런거 쓰는 사람들 다 죽여버리고싶다하네왜 그렇게 싫어할까 생각해보는데 잘 모르겠어 왜 그런지 아는 사람 있음?"
"62",119,"나 진짜 화난적있어","친구랑 어디 놀러갔는데이런 테스트?를 한거야딱 나온게 말없고 조용하고이게 나온거야나 진짜 너무 싫었어 나를 이걸로 정의해버린게 개시렀엍ㅌㅌㅌㅌㅋ그래 나 말없다 너랑 말하기싫다근데 내가 좋을땐 말하는거 알지 ?모르지 어케알엌ㅋㅋㅋㅋㅋㅋㅋㅋ"
"63",122,"솔직히 Mbti보다 사주가 훨씬 잘맞고 분석적임","왜그런지는 아주많은 근거가 있지만 말하기 귀찮으니 패쓰mbti는 너무 경우의 수가 한정적이라 좀 유치하고 뭉뚱그린 느낌임다들 사주의 세계로 ㄱㄱ"
"64",123,"제갈량 INTP였네","삼고초려까지 생각하면 INTP네 "
"65",124,"드라마 킹덤 본사람 있음? infj intp istj 헷갈리는데","드라마 킹덤 재밌다고해서 찾아봤는데시즌 1 1~2화 보다가 개연성 존나 안드로메다라서 도저히 못보겠고 이런 졸작이 왜 언플인가 싶을정도로빡치는데intp 가능성 높음? 테스트 하면 intp 나오긴하는데진짜 어릴때 생각하면 intp 가 맞는것 같은데사회화가 된건지 헷갈린다니들은 어떰? 킹덤 드라마 보면?"
"66",125,"제갈량 INTJ아님?","정사에서는 INTJ고 "
"67",126,"INTP 다들 이런 소리 많이 들어봤음?","         ★ 자신의 생각을 간단 명료하게 전달하는 방법을 배운다면 다른 사람에게 자신의 생각을 이해시키는 데 도움이 됨(INTP 소개글에서 복붙)난 생기부 도배됨.근데 어케 공대생 잘 됐네...        "
"68",127,"난 생기부에","경청 잘 해준다는 말 꽤 적힌 듯. "
"69",128,"지금 고3 02년생 인팁 고2 생기부에 적힌내용","남에게 민폐 끼치기를 싫어함. 게으름  "
"70",129,"intp 은 대부분 찐따임?","나는 학기초엔 항상 친구많은데 점점 친구 사라짐ㅋㅋㅋ "
"71",130,"너넨 인팁만 나옴?","난 인프피 인팁 번갈아가면서 나옴 "
"72",132,"본인 인팁인데","아무것도 안한 것 같은데 다른 사람들한테 눈치 없다는 소리를 좀 듣는 편임. 님들도 이럼?"
"73",134,"인팁 캐릭터가",""
"74",135,"인팁갤은 이제 제겁니다","https://youtu.be/kPD5aJDO_Pk "
"75",136,"천재에 대한 집착 갖고있는사람 있음?","너무 내 얘기 같더라 "
"76",137,"알바 뭐함","알바하는 인팁들 뭐함 "
"77",138,"여기 연예인 팬질 하는 사람 있냐","         어렸을때부터 이해안되서 궁금        "
"78",139,"엔팁인데 친한 인팁이 한명있음","이새끼보면 귀여워죽겠음 아주내가 하루종일 개소리 따발총처럼 떠벌려도존나ㅋㅋㅋㅋㅋㅋ스누피마냥 무표정으로 다 쳐듣고있다가갑자기 내가 말한것중에 흥미있는거나 납득안되는거있으면콕 집어서 되물어봄 갠적으로 인팁비율이 적은편이여서사귈기회가 많이 없었는데 너무 만족스러웠음뭔가 내 대화를 다 흡수해주는느낌.딴 내향형애들은 들어주긴하는데 흘려듣는느낌이였거든"
"79",140,"검사하면 다 중간 나오는데","ns tf jp 다 중간 나오는데그래도 설명 보면 인팁이 제일 잘 맞음 인팁빙고도 거의 다 채움 ㅅㅂ나같은 사람 없누?온라인에서 셀털 싫어하지만 여자라 그런가 싶기도 함학교 다닐 때도 같은 여자애들 사이에서 인싸까진 아니였지만 그래도 아예 찐따로 살진 않았거든여자애들이랑 잘 지내려다보니 sfj도 좀 써먹은거 아닌가 싶은데그래도 영 어색하긴 함 기빨리고 딱 나랑 얘기 잘통하는 몇명만 편함제일 싫은게 드라마랑 연예인 얘기.. 아직도 못하겠다 아는게 없어서차라리 화장이나 패션 얘긴 괜찬ㄹ음그리고 방구석 제갈량 아가리파이터임 ㅇㅇ"
"80",142,"사주>>>>>mbti 돌팔이 테스트","사주가 mbti보다 잘맞더라 안맞는곳도 많은데 한곳에서 ㄹㅇ 내 인생 꿰뚫어보듯이 맞춰서 개놀랐음 ㄷㄷ하지만 사주보다 위대한 건 '주 예수 그리스도'입니다진정으로 내 삶를 주관하시는 건 그분입니다 아멘하지만 마굿간보이 예수를 의지하는 것보단 자신의 잠재의식을 발달시켜서 뛰어난 능력을 얻는 것이 더 인생에 도움이 됩니다 내자신 만세"
"81",144,"니들은n번방 어떻게생각함","난 조주빈 형 세게 때려야한다는건 공감하는데솔직히 피해자가 순수한 아무 죄없는 사람들인 것처럼 몰아가는건 좀 아닌 것 같음스폰 조건알바 빌미로 그렇게 했으니 약점을 잡힌거고결국 범죄자가 더 나쁜 범죄자한테 당한거라고 생각함"
"82",145,"N번방 사건에 공분하고 공감하지 않는 이유","몸캠하다 유출된 피해남성들보고는 방송에서부터  그런 짓을 하는 것 자체가 잘못이라느니 어쩌니 조롱하더니스폰 고액 조건알바로 돈벌려고 하던 애들까지 선의의 피해자로 포장해서 역겨운 감성팔이하는것보면서 동정심 싹 사라짐 반대로 남자가 성매매 하려다가 다벗긴채로 묶이고 고문 당했으면 조롱 존나 했을거임 당해도 싸다, 그러니까 성매매를 왜하냐 이러면서 ㅋㅋ"
"83",146,"싸우지 마","'Is it our yearning that defines who we are?'"
"84",147,"굳이 차별화를 하나 하자.","똑같지 않아!그게 증명이 될수는 없을거니깐. 이건 피셜로 치고서.당연한 소리지.개인은 차별화가 잇어야 된다. ㅡ 기냥. 똑가타면  그냥 감정이 거부감 옮.왜그런지 몰르지만와 인팁들이다.  ㅡ 노노해.   유대감  ㅡ 노노해.걍 다른 인간들과 똑같이 보아야지. ㅇㅇ그들과 머 다를게 잇것는가?그리고 다르다면 어떤면에서 다를지 보자면능력의 수준.이건 넘기고이거. 무엇을 지향하는가. 뭘하고 잇나.  이에 따라 차이가 잇어서차별이 존재하겟지.유대감이란 읍다.친해지지 않는이상. 감정구조가 그렇다.고 봄.잇다해도 이용할 먼가도 읍으며여러변수가 작용하는데는 운이라고 보아짐.일단 부정적으로 봐도.ㅇㅇ ㅇㅇ   ㅇㅇㅇ분명 다르다.  달라야 해달라야만 해!같으면 왠지 스트레쓰일듯.그래서 혼자인 거신가?이거 독재자 아닌가!잘 아네독재자 여씀.나만나만 되어야 댄다구.뇌가 주절거리는거이건 그냥 되는대로 적은거야네 존재는 인정하지 않아. 다른 남들과 동일하게..공정한거지.   동류라고해서? 파격대우를 한다? 이상한 짓이지.그 무언가는 거슬림. 뭐가 뒤틀렷는지 알게 뭐다만.  이런 인식도 다 해보는군.넌 너  난 나임.거부감이 오는것은..."
"85",148,"왜 싸우는거야 ?","인팁이랑 관계없을 수 있겠지만 나는 분쟁 생기기 쉬운 논제는 절대 회피, 방관주의고 평소에도 모든 문제에 그럴 수 있지~ 사람마다 다르지~ 하는 편이라... "
"86",149,"역시 이럴줄 알았음 ㅋㅋ","지인능욕하려다 노예 된 10대 남학생들은 당해도 싸다면서 보중잣대 발동 ㅋㅋ 이러니 몸팔려다 당한 여자들한테 동정할 이유도 없음 내 입장은 둘 다 자업자득이다 ㅋㅋ"
"87",150,"인간이란 존재는 까보면.","무언가에 잇어서 꾸준해야 함을 알수잇다.니가 얼마나 그걸 따져보앗는가에 따라서.비단 경시하거나 회피하는 사회적 기만질등을.사회적 구조는 지좆대루 아니엿슴? 질서이긴 해도의 냉소를떠나서.개인적으로 봐도 그럿다.뭐 물론 인식적으로 깨달음이 잇을수도 가능하겟으나경험적으로 알면 그것도 맞다.인간이 생명이 그리별로 강력한 존재가 못되는지라.게으를수 읍는 부분이 존재함.  꾸준해야 개선이 되는 부분이 잇고.게으르면 약화 되는군.퇴화가 내가 용납해서 되든가? 지멋대로 되지. ㅋㅋㅋ그까짓일을 꾸준히 할  어쩔수 읍는 명분과 이유가 생겻군. 그래.그러함에 부지런해져야 하지 않겟니? ㅋㅋ  ㅡㅡㅡ 깨달은 바다.ㅡㅡㅡ 이 부분 및에서 부터는 지난 글에 대해 발끈한 것으로해당사항이 읍는 녀석들이란   넘기고 재밋으라고 지랄떤 그 한놈만 읽으믄 된다....그리구. 차별화 어쩌구 적은 놈이다만. ㅡ 애미창녀라니. ㅋㅋ이봐 너하구 나는 여윽시. 수준에서 차별화가 존재한다구.ㅋㅋㅋ 그래  내 애미 창녀따위 해쥬지 머 ㅋㅋ그럼  니 애미는  머지?   내 애미 창녀야. ㅇㅇ   근데 어쩌란 거야? 응?아니 애비 애미  할애미 할애비 다 창녀해. ㅋㅋ  심지어 살인마해.싸이코패스까지 해  소시오패스까지해 ㅋㅋ막 대악마 까지해.그래서 어쩔건데 ㅂㅅ아. 응?내 애미가 창녀래 ㅋㅋ ㅇㅇ 그래 ㅋㅋㅋ 그렇다 치자구 ㅋㅋ근데 너보다 ㅣ만배는 낫겟다.  ㅇㅇ넌 창녀보다 못한 ㅂㅅ이 아니엇능감?왜산다고 생각을 하는가?너는 사람 새끼이니?이봐 사람새끼냐?    ㅇㅇ나 이렇게 비방하는거 조아.  더   지랄 분탕해봐욕하는거 즐겁다면 말이야. ㅋㅋㅋ욕 또하나 더하쟈 ㅋㅋㅋ내가 니 애미 창녀만들어줘?   니 누나 동생. 니 애비까지  게이 만들어쥬랴?그러길 원하는듯..  니 애미등등. 기타등등. 창녀 만들어 주구 싶당.~♡그리고 니 앞에서.  니 애미 이제 창녀화 완료.성ㆍ공ㆍ해 ㆍ따!나이스 샷!ㅇㅈ?중딩들한테 털리는 니 애미.  아니지 벌려댄 니 애미.이봐..  일부로 더러움으로 단련된 뇌를 가동 시키지 말라고.아무리 추한게 좋아도 그렇지.그럼 혼자 똥통으로 푸웅덩 빠져. ㅇㅇ  내 알바 아니지."
"88",151,"인팁은 너무 어렵다","본인도 인팁이지만, 인팁이 너무 어렵다. 뭔가 인팁이라는 단어 아래, 통일되는 느낌이 별로 없음. 꽤나 다양한 사람들인 듯. "
"89",152,"자의식의 과잉은 누구나 잇을것인데.","숨긴다고 될일인가?너두 분명 교만하지?그치?그럿다고 말을해.현실을 경시하는정신승리적 무능을 지녓지만무너질수 읍는 음청난 으마으마한 교만을 지녓으나그것을 다른이들이 본능적으로 직감적으로 역겨움을 알겟지..근데 능력은 떨어지는데다  인덕도 인복도 읍지 않느냐?남은건 자기 자신의 뇌를 감당해줄 교만함만 가득 들어잇지 않음.ㅡㅡㅡ 물론 자기소개임.나는 조올라 교만해.그래서 다들 싫어하지. 무의식적으로도.그렇게 겸손이 좆같으며. 굽힐수가 읍다.  도저히.굴욕을 누구보다 용납을 못한다만특유의 귀찬음과 헛되게 보는 특성상정신승리로 재껴버린다.그까짓것 해서 멀해..  응~~~헛된승리.나에게 교만함 뿐.누가인간주제에감히내대가리 위에앉으려는 거야!ㅅㅍ.응?도전을 회피하는 이유는 그때문이 아니엇음? 현실에서 말이야이는 그 모두가 유사성을 지니지 않앗는가? 유형에 관계읍이."
"90",153,"독재는 나쁜것인가?","인팁이 나는 누구보다 독재적이라 생긱되는데.entj와 더불어서문제는 능력이 아닌가?내 능력 내 신념 갖고설치믄 매우 좆되는걸 누구보다 잘 이미 경험을 해봣음.운좋고 능력조아 성공한 인팁들 빼고는.나름 찌질하지만  구차하게 사는거 아닌지.머라할수 잇을까?   나도 기회가 되엇으믄.....  하면서.누가 나를 알아쥬지 않을까?  ㅡ 그러 한. 가?나는 달라!글쎄... 현실서의 무능이   발목을 잡으며.인간의 하찮음이란.  현실에서의 자신을 완전히 발가벗겨논 채로.객관화 해보믄..더더욱 초라해지는데.그게 그렇게도 싫은 자의식의 과잉이 잇으나.현실은 현실임. ㅂㅅ은 ㅂㅅ이고.자존감이든 자존심이든만.   쓸데업시 감당못할만큼.비정상적으로 크다.생각만 하는지도 모르겟지만.균형이 깨진걸 알자.마지막으로..부지런한 인팁과  게으른 인팁은 다를것이며.관리하는 인팁과   막사는 인팁은 분명 다를것이고목표가 잇는 인팁과   읍는 인팁은   다를것이다.근데 인간으로써  ㅂㅅ인 점일 부분에는..   매우 같다.그건 그냥  똑가틈.  어느 누구나.다시...  독재  내로남불? 어찌됱든 ㅋㅋ 아닌가? 내가 하믄 그만인 거시야.인간을 신뢰 못하는 구만   그들에 자유를 주겟는가?아니면 내가 지배를 하겟는가!한다만.  이윽고여윽시 구찬    억압하는만큼 돌아오는 이득이란?아.. 쉽게  쉽게  억압당해죠라.. 슈발년들..결과를 얻고자    그리 개 지랄 떨어야 겓니?그냥  내 독재를 인정해뻐려씹 새 끼 들아   어서!..ㅇㅇ  독재는 ㅡ 나의 ㅡ 자유 닷!그게 안되믄.아무두 읍는 곳에가서 ㅡㅡ 나혼자 독재 할 끄야!낄낄낄"
