"","num","title","content"
"25",43,"10년째 쭉 찐엔프제 인증","방금 완료한 따끈따끈한 검사결과ㅎㅎ 근데 ENFJ-A, T는 뭘 나타내는 거??"
"26",44,"갑자기 또 뭔 잡논리가 떠오름. ","심리검사.성격유형같은거로 뭐 추측하고 분석하고하는데 다 개지랄이잖아 (1대1면담.치료목적 외에) 그런거 하는것보다  호르몬을 역추적하는게 더 나아보임. 쉽게말해 몸을보고 성격이나 속내를 보는거지. 어? 쓰고보니 관상.역학.외모지상주의네. 흠... 난 뭐 유두 색깔로 성격보고, 성격보고 유두색깔 보고 이런거 생각한건데 (여성호르몬 분비량에따라 유두색검어짐.비례관계) "
"27",45,"엔프제님들 인프피가 말많이 하면 싫어요?","         만난지 얼마안된 엔프제랑 같이 얘기하는데 엔프제 분이 다정하게 말하고 이야기도 잘이어나가지긴 하는데뭔가 인프피인 저는 말 옴춍 마니 하고 나에관한 tmi 방출~ 이러고있는데싫어요..?ㅠㅠㅠ 막 귀찮고 그러지 않아요? 저는 역으로 제가한대로 상대방이랑 카톡하면 재미없고 귀찮을거같은데...         "
"28",46,"엔팁인데 ㄹㅇ엔프제랑 살면서 안싸워본적이없다","혐오스러움ㄹㅇ"
"29",47,"친구구해여 ♥♥♥♥♥♥♥♥♥♥♥","부산살고 26입니다카톡디 hiruka"
"30",48,"엔프제남자만나고싶다","성격좋은듯"
"31",49,"외향감정이 멉니까","         MBTI 8기능중 가장 이해할수없음타인의 감정을 고려한다는게 가능함?타인본인이 아닌데 어떻게 그게됨사람이 사람인 이상 자기 기분밖에 못느끼는게 당연할텐데.상대방이 어떤 표정을지을때, 자기가 그런표정을 어떤기분일때 짓는지 떠올려서상대감정을 느낄수밖에 없다고 생각함. 이게 내향감정이라던데그냥 당연한거 아님?상대를 통해 자신을 안다 이런게 진짜 잇나        "
"32",51,"엔팁이에요","안녕하세요 엔팁입니다  주위에 엔프제가 없는 것 같아서여.궁금해서 들어와봤어여.근데 글이 얼마없네여그러니까 질문받을게여그리고 저도 물어볼거 있어여엔팁 어케생각하세요,"
"33",52,"나는야 여자 enfj ~~","         맨날 습관처럼 하는말사이좋게 지내장~~~ ㅋㅋㅋㅋㅋㅋ        "
"34",54,"엔프제 되고십당","         근데 난 인프피 ㅜㅜ        "
"35",57,"ESFJ-A 남잔데","         ESFJ-A 특징이나 고칠점, 강점 같은거 알려주면 고맙겠어용        "
"36",58,"엔프제가 인간 리트리버같다는말 어떻게 생각해?","나는 싫어병신같아 애초에 큰 기대 안하고 사랑 주지만변해가는 상대방 모습보면 죽고싶어질만큼 슬퍼그래서 이제는 관계에 대해 회의적으로 생각해 그냥다른 엔프제들은 어때?"
"37",59,"인프피갤에서 왔는데 엔프제님들 인싸인가요?","난 태생이 아싸였지만ENFJ는 웬만하면 다 인싸라길래부럽"
"38",60,"진짜 밑에 글 너무 공감된다","         엔프제남이야난 사람도 너무 좋고 새 사람 만나는 것도 좋고얘기하는 것도 너무 좋고 고민 들어주는 것도 너무 좋은데요즘은 그냥 관계를 지속하면 지속할수록 공허감만 너무 커져남이 변하는 부분에 많이 날이 서있는 것 같아자존심도 많이 센 편이고...내가 변해서 상대방도 변하는건지 모르겠지만그냥 편하게 사랑받고 사랑해주고 싶은데 마음처럼 잘 안 되네인간 리트리버라는 말이 진짜 맞긴 맞나보다남 사랑해주는 것도 너무 좋은데되게 주인같은 사람한테 확실한 사랑 받고 싶어누가 변할 때마다 유기견 된 것 같은 기분이 느껴진다그냥 적어봤어어디 말할 데도 없고 그래서        "
"39",61,"중고딩때도 enfj였는데 지금도 그렇게 나오네","https://www.youtube.com/watch?v=d-UMBguNiv0"
"40",62,"엔프제들 밝은 사람 좋아해? 그렇다고 봤는데..",""
"41",63,"ㅅㅂ인프제보다는 엔프제가 100배 나음","후시발 인프제 병신같음 후 하"
"42",64,"MBTI 갤러리에서 떡 돌리러 왔습니다.","반갑습니다. "
"43",67,"엔프제는 인간관계에서 회피성이 강함?","평소엔 활발하다가우울하면 잠수타는데어느 장단에 맞춰야할지 모르겠음글고 고민은 잘 들어주면서막상 자기 고민 있으면 입다물고 잘 안말해줌그냥 그러려니 해야됨? 어떻게 대응해줘야 될지 넘모 어렵다;;"
"44",68,"회사에서 내향 페르소나 쓰는 엔프제 있음??","         나 회사에서 내향으로 생활하는데 답답해서 죽을거 같다        "
"45",70,"예비 엔프제 입갤","         쪼금만 기다려!!        "
"46",72,"나 엔프제남인데","엔프제남이 희귀함?"
"47",73,"Enfj 남인데 엔프제남 희귀한가요??","좀 다양하게 호기심많고 친구는 많은편이긴해요좀 덕후소리 듣기도합니다 ㅋㅋ"
"48",74,"ENFJ 갤러리가 다 있네요","안녕하세요"
"49",75,"엔프제랑 친구하고싶다","난 잇프피인데 나랑 궁합이 좋대 "
"50",76,"안녕 얘들아!!","반가웡 엔프제에 흥미가 생겼어 너네 관찰할거임 난 인프피 ㅎ "
"51",77,"엔프제 연인으로 그닥","내가 엔프제인데 사람 만나는 걸 좋아하니데이트할때는 진짜 잘해주고 잘 챙겨주지만막 사람들이랑 약속 잡고 인간관계가 많은게 문제가 됨다른 사람들이랑 놀고 있으면 너무 재밌어서 그동안 연락 잘안하게 됨그리고 데이트와 모임약속이랑 갈등함여친도 소중하지만 주변사람들도 소중하기에그게 쌓이면서 결국 차이뮤ㅠ"
"52",78,"enfj에게 사랑이란 뭐야?","         궁금해        "
"53",79,"enfj 제 이상향입니다","저도 엔프제같은 성격을 가지고싶습니다 "
"54",80,"자연스러움","다른 엔프제들 중에,자연스럽지 않고 너무 과장되거나 연기 같이 말하거나 행동하는 사람을 보면 거부감 느끼는 엔프제 있나?내가 생각하기에 엔프제한테 중요한 것 중 하나가 과하지도 덜하지도 않는 자연스러움이 아닐까 하거든."
"55",81,"엔프제는 디시를 안 하지 않나","81"
"56",83,"이거 나만 그래?","         10번 하면 9번 enfj 나오는 여잔데(esfj 딱 한번 나옴)infj 설명 읽어보니까 이거 나잖아?싶은 게 많더라고항상 외향성 지표 80퍼 정도 나오는데 자존감이 낮아서 그런가 싶기도 함개인적으로 다른 유형들 보면 e랑 i에 따라서 엄청나게 달라지던데(ex. 엔프피인프피)나만 엔프제인프제 성격 둘 다 가지고 있는지 다른 엔프제들도 그런 사람들 있는지 궁금해아님 다른 유형들도 외내향성만 다를 뿐이지 본인들이 보기엔 비슷하다고 느끼는 걸까?        "
"57",84,"근데 ENFJ-A 랑 ENFJ-T 어떻게 다르다는 걸까","제곧내"
"58",86,"영화신과함께의 이덕춘 엔프제같아?","조사중이야 의견듣고싶어 "
"59",87,"엔프제 나왔는데","뒷끝 심하고 선물 퍼주는데 정상?"
"60",89,"인프피 놀러왔어요","주변 엔프제 다 넘 착하고 좋은 사람들 많아서 엔프제 조아요"
"61",92,"enfj-a나옴","근데 사람이 없네 ㅋㅋ "
"62",96,"확실히 남 챙겨주면 기분좋긴 하다",""
"63",100,"짝남 엔프제임데 난 인프피","도와줘 념글보니까 엔프제가 하는말 다 받아주라하던데 "
"64",101,"출근하기 싫다아아아아","출근하면 텐션 다죽는다아아 메말라가는 기분"
"65",103,"나 인프피인데","Mbti 궁합표 보다가 엔프제 엔트제하고 젤 잘 맞는대서너네는 인프피 어느 점이 좋은지 궁금함"
"66",104,"(정보) 각 갤러리별 단어 키워드 분석 결과",""
"67",105,"잇팁 갤서 놀러왔다","궁합 괜찮다길래 염탐 하러 옴 ㅎㅇ"
"68",107,"enfj 떴다ㅏㅇ","근데 사람이없네 "
"69",108,"enfj인데 판에서 처음 놀러와봄","         다른 갤러리는 왠지 못들어가겠어,,, 무서워...그나마 mbti가 만만해        "
"70",113,"안녕 나는 인티제야","이상형은 엔프제야!! "
"71",114,"엔프제랑 사귀고싶다","ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ"
"72",116,"개나소나 엔프제길래 나 엔프제인거 부정했는데","나 몇 번해도 엔프제 나온다 미치겠네 그넫 내 주변애들 보면 엔프제 개많아 뭐임 원래 흔한 인간들임?"
"73",117,"[설문조사]카톡에 새 메시지로 떠있으면 하는 내용이 무엇입니까?","         아침에 눈 뜨자마자 본 핸드폰 알림창.누구에게, 어떤 내용을 받고 싶으싶니까?        "
"74",118,"얘두라 나 ENFJ 나왔따 엌 신기행","         오옹 신기해~~~~나 좋아하는 친구들 생일이고 뭐고 생각나서 샀어 이러고 선물 잘 챙겨주는데... 전형적인 엔프제였넹...................         "
"75",120,"엔프제 지겹다","아낌없이주는나무라든가남을 위한, 이타적이란 말이 자꾸 보이니까 되려 싫어지더라내삶좀 챙기고 싶은데 다른사람이 눈에 밟히니까 참...건강하지못한 엔프제가 되어버렸나봄...하..."
"76",123,"엔프제 호감 얻는 법 좀","좋아하는 사람이 엔프제임호감 얻는 법 좀 ㄱㄱㄱplz"
"77",124,"INTP인데 오늘 친구 검사시켜보니 이거나옴","근데 여긴 머저리우량아집합소인 INTP갤과 다르누"
"78",127,"여기가 호구갤임?",""
"79",128,"엔티제에게 이별당한 엔프제는 졸라 슬프다","         지밖에 모르던 엔티제 그놈처음 구애할 때는 세상 모든 근심과 시름을 잊게 해줄 듯이자기같이 이기적인 놈이 너를 얼마나 사랑하는지 절대 모를 거라고 아주 그냥 들이대더니ㅎㅎ..나중에는 왜케 눈치를 보냐, 왜 너는 니 인생 생각 안하냐, 왜 자꾸 나와 같이하는 미래를 생각하느냐지랄을 허구 헤어짐 통보ㅋ너무너무 헤어지기 싫었고 매달리고 싶었는데걔가 자기한텐 일이 더 중요한 것 같구 마음을 바꿔도 이제 아무런 목적이 없으니 만나는 의미가 없대서그 말에 걍 모든 걸 놓고 포기했어목적이라............. 내가 목적이었나벼ㅋㅋ.......생각하면 그렇게 좋아 미칠때에도 데이트는 일주일에 한 번만 허용했다? 웃겨근데 여자가 있거나 딴생각 하는 놈은 또 아니야그냥 존나게 워커홀릭임.... 일과 미래와 돈밖에 모르는듯찾아보면 엔티제랑 맞지 않는 사람은 거의 없을 정도로 사교적이라는데글쎄 사귀어본 나로서는 도대체 누가 저런 사람과 안정적인 연애를 할 수 있을까 싶네자기 바운더리가 강하고 독립적인 사람은 엔티제와 꾸준히 연애할 수 있나 싶다가도아니 그렇게 혼자 잘 사는 게 중요한 사람이 연애를 왜 하나 싶기도 하고물론 사랑의 종류는 여럿이겠다마는나는 호구라성그래도 엔티제 그놈이 아직도 그립고 보고싶구나그 리더십 있고 확고한 모습이 어찌나 멋있고 좋던지게다가 그 확실한 말투로 아주 너로 정했어!!! 하니까 또 그때 내 자존감이 얼마나 하늘을 찔렀는지엔프제들은 칭찬받으면 또 광대 승천하잖니존나게 워커홀릭인 거지밖에 모르는 거칭찬에 인색한 거단칼에 관계 끊는 거미운털이 박히든 말든 할말 쏴대는 거성급한 거나와 안맞는 것뿐이었는데왜케 잊혀지지가 않고 자꾸 그 사람에게 어울리려면 어떻게 해야 됐었을까 생각하는 내가 싫네나를 어떻게 뜯어고쳐야 그 사람에게 어울릴 수 있었을까내 성격에 장점은 있을까어찌됐든 상처받는 성격 아닐까나는 누구와 안정적으로 사랑할 순 있을까내 연애는 도대체 뭐가 잘못된 걸까꼬리에 꼬리를 무는 생각들엔프제는 세상에 꼭 필요한 빛과 소금 같은 존재라지만사람들 너무하지 빛과 소금을 누가 이렇게 막 쓰냐 ㅋ여전히 사람이 너무 좋은데 또한 사람이 너무 미워헤어진지 꽤 됐는데 이게 연애뿐 아니라 나라는 인간에 대한 회의까지 번져서 견디기가 힘드네진짜 밉고아푸고 괴롭다        "
"80",129,"엔프제 꼬시려는데 어케하노","이쁘면되노"
"81",130,"세상에서 가장 귀한 인재들","         직관갖춘 Fe라니 현실의 오아시스지 ㅇㅇ        "
"82",131,"이딴 갤도 있노ㅋㅋㅋㅋ","떳냐 "
"83",132,"엔티제 미워하지마","일 좋아하는거 맞고 효율충인거 맞는데100마디 말보다 포옹이 더 값지다고 생각해서 그런거니이해해줘 몸이 멀어지면 마음도 멀어진다고 하잖아그러니 그냥 조용히 옆에 있어주면 됨"
"84",133,"안녕","안녕 ㅎ 난 엔프제임 ㅎㅎ예전부터 검사하면 항상 엔프제 나오던데!주변엔 엔프제 아무도 없더라..."
"85",134,"Fe라는게 세상에 존재할리가 없지","         ㅇㅈ? ㅇㅇㅈ        "
"86",136,"인프제랑 엔프제 차이가 뭐인 것 같애?","나는 인프제인데 "
"87",137,"인간관계 강박있는 엔프제 있어??","나 진짜 심한편인데 내가 자라온 환경때문인지 아니면 성향때문인지 잘 모르겠어서.. 원인을 안다고 해결될건 아니지만 ㅠㅠ"
"88",138,"와 대한민국 2%",""
"89",140,"테스트 몇번 해봤는데","싹다 enfj나왔어"
"90",141,"한달텀으로 두번햇는데 다 이거나옴","ㅠㅠ 나무위키보다와ㅅ음 ..나같은 사람들 망ㅎ구나"
"91",142,"오 ENFJ형 나왔는데 존나 공감되네","그냥 혈액형 성격설처럼 공감된다고 자기합리화 되는거냐? 옛날에 했을때도 이거 나왔음 ㅇㅇ "
"92",143,"인프피인데","내가 고치고싶은점 고려해서 가장 되고싶은 인간형으로 테스트했더니 이거나옴이제부터 너희는 내 목표야..."
"93",144,"조금만 둥글어졌으면 좋겠다...","         진짜 조금씩 양보하고 조금씩 배려하면 될걸아무도 양보안하고 아무도 배려안함...가운데서 나만 피터지게 조율하는 것 같음조금만 다들 둥글게 지내면 될 것 같은데 왜 서로 날을 세우고 싸우냐...싸우면 뭐 좋냐?걍 서로 조금씩 참으면 뒤지냐? 아... 진짜 속상하다...사람이라는게 맘대로 되는게 아니라서 더 싫다...나만 힘들어 ㅅㅂ...        "
"94",145,"내 사소한 특징들.","         처음 보는 사람이랑 인사하는거 안어려움.버스 탈 때 기사님한테 인사함.음식점 직원이 뭐 가져다 줄때마다 '감사합니다' 인사함.뷔페에서 접시 치워줄 때도 '감사합니다' 인사함.손님으로 가서 직원들한테 뭐 시키는게 미안함. (날 친절한 손님으로 기억하게 하고 싶은 맘도 있는거 같음.)주변 사람들끼리 사이 나빠지는게 정말 싫음.지인끼리 싸우면 그 사람들이 다시 잘 지냈으면 좋겠어서 가운데에서 중재함.맘에 안드는거 있으면 말은 해야겠고 싸우기는 싫어서 유머스럽게 말하거나 최대한 기분 나쁘지않게 장문으로 보냄.나 때문에 다른 사람 기분 나빠진 것 같으면 하루종일 신경쓰임.사람들의 행동을 최대한 이해하려고 노력함. 내가 계속 친하게 지내고 싶은 사람이 날 힘들게해도 견딜 수 있을 때 까지 받아줌. 근데 내가 할 수 있는 노력의 선을 넘으면 손절함. (살면서 2~3명 이었던듯)사람들한테 고맙다는 소리 들으면 너무 행복함.말을 잘해서 그런지 과외 어머님들이 좋아함.친구 부모님들도 날 엄청 좋아함.추억이 담긴 물건 못버림. 옛날에 썼던 별거아닌 낙서장도 못버리고 가지고있음.내가 참아서 일이 해결된다 생각하면 참을 수 있음.사람들이 날 재밌다고 느꼈으면 좋겠음.약속 있으면 지도보면서 어떻게 가야하는지 버스노선 지하철노선이랑 시간까지 미리 다 찾아놓음.다른 사람들이 뭐 물어보면 그거 같이 찾아주는게 재밌음. (내가 찾아서 해결하고나면 행복함)카톡메세지는 보는대로 바로바로 답장함. 거의 습관처럼 다 답장함. 나를 싫어하는 사람들이 없었으면 좋겠음.나한테 소중한 사람일수록 그 사람한테 거짓말은 안하고 싶음.물건은 제자리에 있어야 함.방청소 이틀에 한번은 꼭 해야함.요리나 청소나 빨래나 설거지하는거 좋아함. 근데 씻는거는 귀찮음.친구방 가게 되면 친구방 싹 청소하게 됨. 서랍도 건드려도 된다고하면 서랍까지 정리함. 상대방이랑 하나도 관계없는 얘기여도 말하고싶고 들어줬으면 좋겠음.근데 내가 관심없는 얘기 하면 듣기 귀찮음. (근데 끝까지 들어주긴 함.)하나에 빠지면 질릴 때 까지 그거만 해야함.노래도 하나 빠지면 한곡 반복으로 몇시간 들음.계획 세우는걸 디게 좋아함. 거의 분단위로 빡빡하게 세워둠.근데 딱히 충실하게 지키지는 못함. 그냥 계획 세우는 자체가 재밌음.바탕화면에 아이콘 4개 이상 있으면 못참음. 안쓰는 파일은 바로바로 지움.지뢰찾기 잘함. (이건 그냥 자랑임)내가 사람들을 이해해주듯이 사람들도 나를 좀만 배려해줬으면 좋겠음. 요즘 너무 힘듬.가계부 꼬박꼬박 작성함.핸드폰 잘 안바꿈.영화,소설,만화,드라마 등 보면서 즙 많이 짬.상대랑 대화할 때 논리적이지 않은거는 싫음. 이유가 있어야 함.조금이라도 내 잘못이 있다고 생각하면 바로 사과함.고집부리거나 자존심 세우지 않고 사과 많이 하는 편임.별거 아닌 사소한거도 사과 많이해서 친구들이 그만 사과하라함.나한테 잘못해도 사과만하면 다 풀고 받아줌. 딱히 뒤끝 없음.화 내는거 안좋아하고 최대한 좋게 풀려고 노력함.뭐든 글로 정리하는거 좋아함. 성격은 노력으로 바꿀 수 있다고 생각함.자학개그 많이 침.서로 모르던 친구들끼리 잘 연결함. 지금은 나보다 걔네들끼리 더 친한거 같음.남 챙겨주는거 좋아함. 상황에 대해 긍정적으로 생각해보려고 많이 노력함.인간관계에 있어서 나만 노력하는 것 같다고 느낄때 있음.상대방도 많이 생각해보고 나한테 부탁했겠지 싶어서 거절 잘 못하겠음.좋아하면 못감춤. 그냥 적극적으로 들이대는 편임.누구랑 있을 때 상대방이 말 없으면 내가 아무얘기나 다꺼냄.받기'만' 하는건 못하겠음. 내가 주는게 차라리 더 좋음.나를 좋아하는 사람보다 내가 좋아하는 사람이랑 연애해야 함.헤어질 때는 직접 만나서 말해야 함.헤어질 때 절대 싸우면서 헤어지지 않고 최대한 대화하고 좋게 헤어지려 함. (근데 좋은 이별이란건 없지ㅇㅇ;)과거로 돌아가는 상상을 구체적으로 함.누구한테 도와달라는 말 잘 못함.자기 가치관은 확고함.SNS는 일체 안함.------------내 특징이지 ENFJ 특징은 아님.비슷한건 있겠지만 사람 성격은 천차 만별이니까 ㅇ.ㅇ꿀팁) 모기향이나 에프킬라를 쓰는 것보다 모기장을 치고 자는게 100만배 삶의 질이 올라간다.        "
"95",147,"ISTP여자인데 ENFJ 남자가 좋아짐","엔프제는 어떤거 좋아함"
"96",149,"엔프제 만나고 있는 인프제인데 참 행복하다","1. 내가 생각이 존나 많고 남한테 필요이상으로 조심스럽게 구는 걸 답답해하거나 함부로 얘기하지 않음(이걸두고 사람이 다 너같냐 어떻게 그러고사냐 하는새끼들은 손절함)2. 난 내가 선넘는것도 싫어하고 남이 내 선넘는 것도 싫어하는데, 내 선을 넘지 않으면서 내가 자기 선을 넘길 기다려줌3. 여럿이서 만나는 자리에서 존나 즐겁게 놀면서도 나를 항상 보고있음 나를 무조건 꼭 챙김4. 내 친구들 처음 봤는데도 처음 본 것 같지 않게 어색함 없이 잘 놀면서 예의는 지킴5. 그냥 사람을 잘 챙기는 것 같음6. 이런저런거를 내가 고맙다고 표현하면 그거에 되게 뿌듯해함쓰고보니 성격 좋구나ㅋㅋ 엔프제들 다 이런지 이사람 성격인진 모르겠지만 감사하면서 만나는중"
"97",150,"나 entp인데 enfj 땜에 울었다","본인은 entp 남자인데 직장 다니는중 "
"98",152,"Estj인데 enfj 만나고싶답","여잔데 j만 ㅈㄴ뚜렷하고 est는 한 55프로?? 사실상 j빼고 거의반반인 성격인데(mbti로는 좀 모호해) enfj 같은 분이나 isfj enfp 이런 착하면서 사람 말 잘 들어주고 배려하는 사람 좋아! 나도 그런 사람이니까 같이만났음좋겠다 열심히 살다보면 만날 날 오겠징"
"99",153,"본인 isfp 인데 enfj 남자에대해 알려 줘",""
"100",155,"여기도 성비 좀 보자","남자 추 "
"101",156,"안녕하세요 인팁갤에서 왔습니다","여기는 갤분위기 좋네요"
"102",157,"mbti 검사 때문에 기분이 좋다","사람 관계에 너무 상처를 많이 받아서 힘든걸 알면서도계속 그렇게 행동을 해야지만 내가 힘을 얻는 이상한 스타일..나를 잘 모르거나 나에게 큰 관심이 없는 사람들은나를 보면 대부분 그냥 밝고 허무맹랑한데 가식적이고 위선적인 사람으로 많이 본다.그렇게 본다는게 속상한데 속상한티를 아예 안낸다.그래서 너무 혼자 힘들고나랑 같은 생각을 가진 사람이 있을까 하는 고민을어려서부터 계속 했다.mbti 검사가 많은 사람들에게 알려져서 기분이 좋다.나랑 같은 성격인 사람들이 있다는걸 알아서위로가 된다.만약 이 검사를 많은 사람들이 알게되면내 성격이 진심이었다는걸 알아줄것 같은 마음에기분이 좋다.그렇다는 상상만 해도 너무 기분좋다."
"103",158,"보통 enfj는 intj 어케 생각하냐","일단 난 잇팁이야. 엔프제 님들한테 물어볼게 있어서 와봄. "
"104",159,"이성문제로 오해받는 엔프제 있어?","이것때문에 엄청 스트레스야..."
"105",160,"엔프제들아 다들 애니어그램 뭐나와??","나 2w3 나오는데 이것도 비슷하려나"
"106",161,"엔프제들에게 물어봄","본인은 현재 고3 인팁임. 내 친구중에 최근 들어 공부 때문에 많이 우울해하는 친구가 있거든? 내가 평소에 그 친구하고 연락 많이 할 정도로 굉장히 친한 상태인데 나 시험 끝난 어제부터 자꾸 메시지로 '나 요새 외로운거 아냐' 이랬음. 원래 이러는 애가 아니라서 일단 답장하지는 않고 내버려뒀는데, 오늘 갑자기 내 집 주변 버스정류장을 찍은 사진을 나에게 보내더라;; 얘 어떻게 해야 하는거냐? "
"107",162,"대전 ENFJ는 별로 없나봐 ㅠ","오픈채팅만들었는디 사람이 별로 없드...ㅠ"
"108",163,"엔프제인데 얘기좀 들어줄 수 있니ㅠㅜ","         일단 난 고3 엔프제야중1때부터 만나서 지금까지 존나 친하고 내가 진짜 좋아하는 친구가 있어 (물어보니까 걔도 엔프제긴함)난 이 친구 덕분에 친구관계에서 좀 용기?를 얻었어 예전에는 주위에 친구는 많았지만 학년 반 상관없이 진짜 친하고 서로가 서로에게 제일 친한 관계는 없었거든그래서 걔 만나기 전까지 뭔가 복도에서 혼자 다니거나 화장실 혼자가기 그런거..? 좀 불안했고 반친구한테 약간 집착하는 느낌이 있었던거 같아얘 만나고 얘도 나 엄청 친구로서 좋아해주고 실제 말로도 뫄뫄랑 제일 친하지 라고 많이 해줘서 그 이후로 거의 친구 문제 없이 잘지냄 친구문제에 걱정을 한시름 놓았다고 해야하나얘랑 고등학교도 같이 왔는데 우리 학교가 좀 빡센 학교여서 애들이 다 한번씩은 고비가 있어 그냥 학교다니면서 수행이나 내신때문에 힘든 점이 많다는 소리야근데 나는 이과고 걔는 문과고 반도 다른데다가 원래 내가 연락을 잘 안하는 스타일이어서 예전처럼 친하긴한데 서로의 힘든 얘기를 못나눴었어이 점에 대해서는 내가 4월쯤에 그 친구한테 힘든거 얘기하면서 우리가 고1,2때 서로에게 의지못했던거 조금 아쉽다 말하면서 풀었어그리고 지난번에 독서실에서 집으로 같이 갈때 힘든거 얘기 들어주고 고민상담 들어줘서 다 좋아진줄 알았어근데 며칠전에 학교에서 애가 너무 힘들어보이는거야 무슨 일이 있는 것 같았어 그래서 뭔일 있냐고 물어봤더니 있대 그래서 뭐냐고 물어보니까 나중에 얘기해준다고 하는거야 복도에서 마주쳤으니 그럴수도 있지라는 생각으로 그냥 넘겼어그러고나서 같은 날에 학교에서 한번 더 만났다? 근데 옆에 친구랑 엄청 심각한 표정으로 멘탈 털린거 같이 걸어가는거야 옆 친구는 내 친구의 상황을 다 알고있는 것같았어 그래서 또 물어봤더니 나중에 얘기하자고 하더라고그래서 집가서 카톡으로 뭔일있냐고 물어봤더니 그 다음날에 괜찮아졌다고 하는데 솔직히 너무 내가 그렇게 의지가 안되나..? 라는 생각이 드는거야ㅠㅜ 걔는 그냥 진짜 괜찮아서 그렇게 얘기하겠지.. 근데 나는.. 나한테는 그 친구가 정말 소중한 친구고 걔가 진짜 힘들 때 옆에 있어주고 싶단 말이야내 욕심인거 알고 좀 유치하다는 것도 아는데 그냥 좀 그래..게다가 난 옆에 못있어줬는데 다른 애가 옆에서 그 이야기를 들어줬다는 것도 정말 유치해보이지만 좀 질투났어... 아아앍 뭐라니 진짜마음같아서는 카톡으로 도대체 뭔일이냐고 왜 나한테 의지를 못해주냐고 힘들때 얘기해주면 안되냐고 하고 싶은데 걔한테는 이미 끝난 일이고 다시 생각하기 싫을 수도 있잖아.. 그리고 꼭 나한테 그걸 다 얘기할 필요도 없는거고..그냥 이 상황이 너무 싫어 단순해 보일지 몰라도 좀 스트레스 받아나 어떻게 해야하지..?  걔한테 한번 이야기를 해볼까? 근데 이걸 다시 얘기를 꺼내도 되는건가..?긴 글 읽어줘서 고마워ㅠㅜ        "
