"","num","title","content"
"25",33,"나는 인프제라도 해도 주변에서 안믿어. 다들 그래?","두루두루 잘지내려고 엄청 가면쓰고 다녀서 그런가회사같은데서 나 사실 내향적이고 인프제라고 하면 안믿어사람 좋아하고 생각없는 푼수로만 보이는듯잘하고 있는건지 잘못하고 있는건지 모르겠다한편으론 마음 약하고 쉽게 불안해하는거 안들키고 잘하고 있는거 같기도 하고근데 정말 연륜많고 사람 잘보는 상사들은 알더라내향성이고 생각많은거 눈에 보인다고나 사람 눈보는거 되게 힘들고 말할때 의식하면 표정도 어색해지거든 컴플렉스인데일하면서 쎈척해야돼서 동공지진 안나는 법은 터득했어콧등을 봐 그리고 고개 약간 숙이고 눈 치켜뜨고 노려보거나 턱 들고 살짝 내려다봄티비나 주변에 할말 다하고 사는사람, 표독하게 말하는 사람 보면 그게 그렇게 부럽더라 나에게도 저런 카리스마와 높은 자존감이 있었더라면하여간 한탄은 각설하고인프제 성격의 장점은 뭘까남들이 느끼는 장점말고, 인프제 자신에게 장점말야"
"26",34,"난 안 슬픈데 인프제가 아닌거냐","검사는 스무살때 정식검사 받았구 검사 결과는 바뀐적 없어인프제는 심연으로 빠진다우울이 기본 베이스다인간관계 서툴다이런 말들이나 짤을 보면 별로 공감이 안 가그리고 난 차분하긴 해도 깨방정 떨거나 웃기는 것도 좋아해예술적인 영화보다 웃긴 영화가 더 좋고 예술에는 조예가 없어인프제로 살면서 피곤하긴해도 우울하진 않거든나처럼 안 슬픈 인프제 없나??????나 내향 외향 수치가 거의 반반인데 이거 때문일까?"
"27",35,"너무 무뎌지진마","죽음에대해 하도 생각했더니 누가 죽더라도 울지않는 내가 이상해보이더라"
"28",36,"편하게 살려면 E*T*식 페르소나 구축 필수인듯","상대맘 신경 아예 끄고걍 내 맘에 비위맞게 이성이 나 변호해서 합리화하여 말해야함.신경 계속 써주고 싶었는데고마운줄 모르고 남 이용만 하려는 사람 너무 많아."
"29",37,"너넨 외로울 때 어떻게 해?","ㅈㄴ 외로워서 공부도 운동도 안 잡혀이성에 대한 외로움보다는 사람에 대한 외로움이 큰데소설을 읽어야 하나..."
"30",38,"MBTI에 따른 지능, 성적 등 비교",""
"31",39,"인프제 갤 생겼었구나","뒷북이지만 기분좋다기념으로 내 빙고 투척"
"32",41,"저 intj인데 infj랑 차이가 뭘까요...","intj갤은 죽어있어서 여기 와봤는데 올라오는 infj 특성에 다 공감이 가더라구요사고-감정의 차이라던데 그 중간쯤에 있어서 그런걸까요?"
"33",42,"인프제로 사는 거 겁나 미칠것 같음","누군가 말하면 다 틀린거 같아서반박하고 싶어짐 물론 속으로만 이를 갈지만.그래도 수긍은 꽤 잘하는 편이라내 말에 고집부리거나 날을 세우는 편은 아님근데 꼭 세상이 뒤집어져서 보임뭔가 다 이유없는 행동은 없을것 같고절대 동글동글한 성격이 아닌데아무도 내가 그런 줄 모름 ㅋㅋㅋㅋ다 뜯어버릴 준비가 됐는데 막상싸움이 시작되면 다치고 할퀴는 거 의미없게 느껴지고연민이나 동정도 쉽게 해서 내 자신에게 화가 남아 그리고 제일 짜증나는게 정작 본인 돌볼 여유가 없어서자기탓 많이 하고 내 자신에게 제일 막대함본인 스스로 상처주고 상처받고 하는게 너무 반복돼서나는 그런 사람이여야만 한다는 강박도 생김물론 꼭 인프제는 다 그렇다는 건 아니겠지만나는 그렇고 아마도 나같은 성격이라면 꽤나 비슷할것 같아서두서없이 막 내 뱉어 봄긴글 읽는 것도 내킬때만 읽고 댓글도 땡길때만 쓰는사람이라 이 글을 읽을지도,댓글을 달지도 모르겠지만그래도 마지막 반전아닌 반전이라면존나 웃기게도 나는 내성격이 좋을때도 많음다들 이 각박한 세상 잘 흘러가면서 살자"
"34",44,"너네도 그러냐","나의감정인지 남의감정인지 구분안될때 있음?"
"35",45,"본인이 인프제 t라면 강박성 성격장애 의심해봐야함","그리고 사회불안증세도 있을 수 있어"
"36",46,"요즘 인간혐오 너무 심해지는데 어떡하냐ㅠㅠ","         아무도 모르는 곳으로 떠나고싶다..        "
"37",48,"인프제의 인생은 이것의 반복이 아닐까?","ㅠㅠㅠㅠㅠ하  당연히 승자가 있으면 패자도 있는법이고  다들 간절히 원하는게 있고 모두가 만족할 수 없는게 당연하지만서도  당연한건데 보기 힘들다 "
"38",49,"너네도 이렇냐","원래 이런거 안믿어서 그냥 대충 넘기고 살았는데"
"39",50,"안녕 인프피 놀러왔어","나랑 친하게 지내던 인프제 친구가 해병대로 갔어... 보고싶다 친구야"
"40",51,"다이노소어 노래 듣다가 울었네","한번씩 흐느끼고 흐느끼다 소리내어 우는데 "
"41",53,"8기능 테스트 했는데..!",""
"42",54,"사람은 은이다","오늘 내 은목걸이를 보다 이렇게 생각해봄 "
"43",55,"ISFP는 갤러리도 없네","검사 할때마다 내가 하는 행동 기준으로 적으면"
"44",57,"네 마음하나 못알아주는데","내가 어떻게 널 좋아한다고 말을 할수있겠어"
"45",58,"8기능은 다르게 나오네","         내향감정만 왤케 높은거야 ㅋㅋㅋㅋ행여나 다시 약식검사해보니 그대로임..정식검사 했을때도 저정도였는데 여전하네근데 내향감정만 높은 상태가 안좋은건 아니겠지?..https://blog.naver.com/blithedays/221451140746https://blog.naver.com/lucidman/20150749847        "
"46",59,"정식검사 함 받아볼까나","음.."
"47",60,"모야 내글 념글갓서","누구야 누가 하루에 추천한개씩박아서 올린구야"
"48",61,"검사 해봤는데 머 일케 나오냐","나 뭐 다중 인격 같이 나오네"
"49",62,"Infj 추천 도서","인간의 품격"
"50",66,"infj-a하고 infj-t하고 뭔 차이냐?","알려조 "
"51",67,"상대방에게 말을전달해야할때 어떻게해야할까","내가 이런말 자격이 있나 싶은 마음과"
"52",68,"너희들은 좋아하는 웹툰작가나 주제있니","난 꼬마비"
"53",69,"인프제들 보통 집에서 뭐해","나는 책 "
"54",70,"하하","         이제 이닉은 내꺼야        "
"55",74,"인프제갤 언제 생긴거야","어딜가든 인프제는 너무 없어서 서러웠는데가끔씩 들려야겠다ㅋㅋ"
"56",75,"같은 인프제 만나보고싶다","친구로든 연인으로든 만나보고싶어주변이 enfp entp 밭이다근데 갤보면 인프제도 천차만별인 듯"
"57",76,"인프제들 전공이 궁금하다","진로나 꿈도 ㅇㅇ본인은 조리"
"58",77,"잘란다","생각이 너무 많았는데 정리 끝남 "
"59",78,"나같은 인프제도 있어?","인프제인데 내 친구들은 다 e***야 극심한 내향형이라 식당에서 직원부를때도 엄청 미안해하고 직장에서 전화와도 심장떨려서 한타임 벨 울리고 받아 급식때 학기초에 절대 먼저 말 못거는데 또 친구는 잘사겨 학식 오티때도 난 아싸일거다 생각했는데 다행히도 말 걸어줘서 친구도 만들었어 그리고 사람들 만나는거(친한 사람들 한해서만) 좋아해 e*** 친구들이 나 만나면 차분해지는 느낌들어서 좋다고 그러더라 근데 난 내가 착한줄 알았는데 회식되어보니까 아니였더라 성격파탄자수준 ㅅㅂ ㅈㄴ잘따지고 돈주는만큼만 일하자 마인드 주구절절 ㅁㅇㅎ"
"60",79,"노래놓고가요오","         짱좋        "
"61",80,"나 혼자 숨죽이고 좋아하고 있는데","진짜 행복하다 ㅠㅠ 10조원을 준다해도 못바꾸겠음"
"62",81,"같은 인프제끼리 연인이면","내 이야긴데 거의 안싸우고 계속 서로 배려만하게되고 속마음도 잘 말안하게 되더라 장점이자 단점이야"
"63",82,"infj인데 가끔 enfj 나오는 사람 있음?","난 확실히 infj인데 검사하면 가끔 enfj 나오기도함 비율 거의 반반이긴해 근데 설명 읽어보면 무조건 infj야 e가 내 페르소나인가? 싶기도해"
"64",83,"어떤 사람들은 부정한 감정의 공유를 통해서","더 친밀해지려고 한다고 생각했고그런 게 참 싫었거든. (ex : 뒷담화, 솔직함을 가장한 무례함)지금은 그게 결국 그 감정에서 벗어나려는 발버둥 같다.서로의 부정한 감정이 해소 될 때까지 촉진 시키는 것도 사랑의 한 형태인 듯...얼마 전에 본 영화가 너무 실망스러웠는데누가 재밌는 포인트 좀 알려줬으면 좋겠어서문득 든 생각임 ㅋㅋㅋ알량한 자존심인지 영화를 비난해서 감정을 풀고 싶지는 않아. 감을 못잡고 있는 부분을 시원하게 꿰뚫어주는 감상문이 보고싶은데 와닿는 문장을 아직 못 찾아서 갑갑해.난 왜 이렇게 가끔씩 집착을 할까...이것도 취미라고 할 수 있을까ㅋㅋ"
"65",84,"인프제들 잇프피랑 잘 맞음?","난 인프제에 꽤 친한 편이라 생각하는 잇프피가 있는데 "
"66",85,"용서","우리는 서로 이해하지 못한다. "
"67",86,"인프제같은 사람들이 많아져야 한다","그럼 세상은 한층 더 성숙해지고 상처받는 사람들도전부는 아니더라도 많이 줄어들거야"
"68",87,"INFJ-T","         하이        "
"69",88,"인프제들 순한맛같아","내면이 뭔가 다 순한거같아 갤만봐도 다른사람들한테 상처주려하지않고"
"70",89,"이거 infj 특징 맞는 거 같아?","1. 사람을 만나면 항상 밝게 웃고 다닌다 진짜로 웃는건지 억지로 웃는 건지는 모르겠지만 사람들간의 분위기와 관계를 위해 웃는 건 확실하다2. 종종 어린애같은 면이 있다 비닐봉지 남의 머리에 씌우는 장난을 좋아한다던지 손바닥에 그림 그려주는 장난같은 것도 좋아한다 그래서 남들도 어린애같고 좀 어리버리하다고 보기도 하지만 일을 할때나 특정상황에서는 남들보다 훨씬 성숙한 면이 있다3. 남의 특정한 행동을 보면 좋아하거나 인상깊게 생각한다 자신이 모르는 지식을 남이 말 하는 것을 신기해하거나 남을 돕는 윤리적인 행동을 보고 인상깊게 생각한다 미술하는 친구가 있는데 그 친구의 그림을 보고 좋아하며 대화하러 갔다4. 근데 이거 ~한 거 아니야? 같은 말을 많이 한다5. 예쁘다, 불쌍해, 귀엽다 같은 자기 감정에서 느낀 말을 많이 한다6. 속에서의 감정이 예민하거나 기복이 남들에 비해 큰 거 같다 슬픈일 있으면 하루종일 내면적으로 힘들어 해 말 수가 급 줄어들고 화나 짜증을 잠깐 내다가 마음이 답답한 표정으로 고개를 숙인다7. 보통 친구에게 위로를 받지만 자신이 위로를 줄 수 있는 상황에서는 위로를 하며 계속 같이 있어준다8. 평소에는 웃으며 다른 사람 말을 잘 들어주다가 관심 있는 거나 남이 장난을 치면 갑자기 텐션이 엄청 올라가고 관종끼가 넘친다 쉽게 지치기도 해서 조용히 쉬려 한다9. 무뚝뚝한 사람, 일 중심적인 사람 앞에서는 할 말을 잃는다10. 놀 때 정신없고 많이 웃지만 한편으로 말 없이 바쁘기도 하다맞는 거 같아?"
"71",90,"infj 연예인 찾았따!","         EXID였던 하니 씨가 INFJ래요!!        "
"72",91,"꿈 이루고 나니까","이게 뭐라고 나를 그렇게 괴롭혔나 싶다"
"73",92,"다시 검사 했쓰","         무슨 말인지 긴가민가했던 질문들은 그냥 중간 클릭했었는데, 인터넷에 검색해보면서 신중하게 골랐다.응 그래도 인프제        "
"74",93,"infj로 추정하는 애가 있는데","얘가 깔깔깔 잘 웃으며 밝고 그래서 인싸는 아니고 (조용한 친구들나 옛날 친구들이랑 노는 걸 좋아함) 좀 남자들이 말 잘걸고 여자들이랑도 대부분 잘 지내는 귀여운 애야난 얘가 infj 아니면 enfp이라고 생각되는데 enfj 특유의 집단형성을 하려는 점이 없어 혼자 스스로 독립적이려고 할 때도 많아 infp은 절친을 제외하면 경계심이 많다고 해서 아닌 거 같아 얘는 사람 많은 곳에서도 아잉~ 뭐양~ 이러거든근데 enfp도 아닌 거 같은데 enfp이라면 자기가 장난의 주가 되려고 하고 상상력 첨가해서 말 많이 할텐데 얘는 말보다는 웃음만 많은애야 그리고 쑥스러움 엄청 타는 거 보면 내향같아 실제로도 혼자 있거나 조용한 애들이상 있는 시간을 좋아해 그래서 감성적인 것도 좋아하고그리고 일에 집중할때는 무조건 진지해져 장난 칠때도 있는데 그건 분위기 맞쳐주려는 거 같고 성실하고 책임감 있게 임해사람들은 대부분 얘를 멍해보인다, 장난치기 재밌는 애다 이렇게만 보는데 난 다르게 봐 얘는 정말 속이 깊다고 생각해그래서 infj도 이렇게 절친 아닌 사람들과도 정신없이 웃고떠들때도있고 또 조용해지고 그런것일까?"
"75",95,"내 성격 행동패턴 등등","         1. 있어야 할 물건이 안 보이면 계속 찾음. 찾다가 포기한 다음, 생각나서 온 집 뒤집으면서 또 찾고 있음.2. 잠을 바로 못 잠. 잡념때문에 잠들려면 1시간은 패시브임.3. 맛있는 음식 하나 꽂히면 그것만 질릴 때까지 계속 먹고 싶어 함.4. 혼자 있는 걸 엄청 좋아함. 편하지 않은 누군가랑 오래 있으면 기 빨려서 하루 종일 힘듦.5. 밖으로 나가는 약속 잡히면 되게 오래전부터 그 약속에 대해 생각하고 있음. 근데 약속 취소되면 홀가분함.6. 결벽증은 아닌데, 주변이 청결하지 않으면 거슬림. 스트레스 받으면 주변 정리정돈하면서 스트레스 해소하기도 함.7. 책보기 좋아함.8. 사소한 말 한마디에 마상 잘 받음. 그리고 그 상황을 되게 오래 기억함. (반대로 남에게 상처를 준 말도 잊지 않고 기억함)9. 말보다 글이 편함. 친구인데도 전화오면 좀 힘듦. 그래서 안 받기도 함.10. 유행에 뒤처짐11. 정말 친밀한 사람한테만 자아개방을 함. 나머지는 대부분 형식적인 인간관계임.12. 편하지 않은 인간관계다 싶으면 전화번호 바꿔서 연을 끊곤 했음.13. 후회, 자책을 많이 함.14. 대인관계에 서툶. 낯가림 심해서 초면에 긴장해서 말이나 행동이 부드럽지 않음.15. 내면에 우울함이 있음.16. 싫은 말 잘 못 함.17. 아부도 잘 못 함. (사회생활, 정치 잘 못 함)18. 헌신적이고, 성실하고, 정직함. 솔직한 편이지만, 100% 솔직하진 않음. 그리 정의롭다고 생각하지도 않음.19. 신변잡기라거나 이상한 기록들을 잘 해둠.20. 스트레스받는 상황을 아주 기피함. 미래에 닥칠 스트레스까지 미리 걱정하고 있음.21. 시간 낭비하는 걸 싫어함. 오래 기다릴수록 점점 스트레스받음.22. 완벽주의 성향이 있음. 뭔가 안 풀리거나, 사소한 결함이라도 있으면 엄청 스트레스받음.23. 안전주의임. 주식처럼 모험보다는 저금리라도 저축을 선호함. 금전적, 물질적으로 손해봤을 때 상실감이 큼.24. 남들보다 못하다고 생각함.25. 개인에게 주어진 1인분을 수행하지 못해서 단체에 피해를 줄 때, 엄청 미안함을 느낌. (민폐끼치는 걸 싫어함)26. 미래의 건강을 생각해서 술, 담배 안 함.27. 속 깊은 대화를 좋아함. 이성적인 대화건, 감정적 교류가 오가는 대화건.28. 외로움을 즐기지만, 외로움을 싫어함.29. 계획 짜는 걸 되게 좋아함. (다만 피곤하면 잘 안 지킴)30. 원리원칙주의임.31. 상대에게 잘 맞춰줌. (다소 수동적이지만, 싫어하는 건 안 하려고 하긴 함)32. 시선받는 걸 싫어해서 구석진 자리 엄청 좋아함. (버스타면 우선 맨 뒷자리 구석부터 찾아서 앉는다거나)33. 도전을 잘 안 함. 하게 되더라도 떠밀려서 마지못해 하게 됨.34. 인문/예술계열을 좋아함.35. 뭐든지 솔로플레이(개인주의)를 좋아함.생각나는 거 하나씩 써봄. 중복되는 항목이 있을 테지만, 대충 넘어가자.        "
"76",98,"8기능으로 본 infj의 구조","주기능 : ni부기능 : fe3차기능 : ti열등기능 : se내적인 사고(ti) 에 관한 대화를 나누며(fe) 자기만의 직관(ni)세계를 확장함철학적인 사고와 대화를 즐기는 것처럼 보이지만저변에는 깔려있는 정서는 탐미(se)아름다움에 열등감과 숭배심이 있음사람볼 때 뜻밖에 얼굴을 밝히는 식으로 나타남 ㅋㅋㅋ인간을 향하는 루키즘은 천박하다는 인본적인 원칙에 따라서예술에 몰두하는 경향성취미를 갖기도 하고직업으로 추구하기도 함인격적으로 아름다워지길 간절하게 바라기도 함"
"77",99,"맛집 잘 찾아다니거나 요리 잘하면 세부기능 중에 Se가 발달한걸깡?","         맛집 잘 찾아다니거나 요리 잘하면 세부기능 중에 Se가 발달한걸깡?        "
"78",100,"mbti 테스트 하나 더 해봄","         https://www.arealme.com/16types/ko/변함없는 인프제        "
"79",101,"8기능 검사 한글은 없음?","         영어 울렁증.. ㄷㄷ정확하게 어떤 의미인지 해석이 안 되니까 섣불리 고르질 못 하겠다..        "
"80",103,"다들 포레스트 테스트 해 봐","https://forest-mt.seekrtech.com/인프제들 어떻게 나올지 궁금하다"
"81",105,"내 포레스트","- dc official App"
"82",106,"포레스트","이거나왔어"
"83",107,"직관적인 Istj의 탄생","Mbti에 진심임..."
"84",108,"내 포레스트","카네이션 흠"
"85",109,"내가 인프제인 이유 분석","I사람만나면 피곤함에너지 많이 소비함어깨에 나도 모르게 힘이 들어감N꿈을 자주 꾸는데 대부분 비현실적인 꿈임그냥 갑자기 팍드는 느낌이 있는데 그거 믿고서 행동함현실감각 떨어짐 이상주의자F논리적으로 말하기 귀찮음(혼자 생각하는건 좋아함)무언가 주장하거나 요구할때인정이나 인간적인 매력으로 어필 ㅎJ계획이 갑자기 변경되면 짜증남완벽주의자 성향때문에 고통받음업무에 대한 융통성이 매우 부족함"
"86",111,"내 포레스트","나처럼 나온 사람 없나ㅠㅜ??"
"87",112,"포레스트 갯버들 추가","         1 단단한 황금빛 (어디 안 도망갈 것 같고 야물어 보임)2 파도 소리가 들리는 배경 음악 (독서할 때 음악은 분위기 난잡해지기 쉽고 음악 선정도 어려움. 또한 원래 자연 소리 좋아함. 빗소리나, 숲소리 같은)3 방황하는 자정의 영혼들4 전체적인 콘텐츠를 확인하기 (보통 어떤 느낌인지 한 번 쭉 본 다음, 프롤로그 읽고, 마지막 부록도 한 번 훑어본 다음 본격적으로 메인 글로 넘어감)5 커피. 커피나 낮잠 둘 중 하나인데, 공부면 커피고 독서면 낮잠인데, 질문이 공부니까 커피.6 포스트잇. 그냥 눈에 잡히는 종이에다가 쓰는데, 보통 포스트잇에 많이 쓰니까 포스트잇.7 눈길을 끄는 디자인으로 가득한 문화/크리에이티브 마켓.8 스스로 요리하기 (음식 배달 주문은 돈 아까워서. 혼자 요리하는 재미도 있고)        "
"88",113,"카네이션 사본적도 없는데...","왜 카네이션이죠...난 안개꽃 유채꽃 같은거 좋아하는데.. "
"89",115,"포레스트","ㅋㅋ"
"90",116,"너네도","         너네스스로가 남한테 화내면 스스로에게 짜증나고 그래?        "
"91",118,"내 포레스트  (소행성 덤블)","소행성 덤블"
"92",119,"분노를 후회하다가","누군가를 믿고 좋아함으로서어리석음이 씻겨 나갔으면 좋겠다고종교에 귀의할 뻔한 적 있음"
"93",120,"나도 인프제인데 좀 다른부분도 있는거같음","1.정리를 하는듯하면서도 어지럽게 정리함너무 깔끔하게 정리하면 인간미 없는 느낌이랄까 그런게 싫어서막 여기저기 어지럽혀 놓는데, 그 어지럽히는 패턴이 항상 똑같음ㅋㅋ ex.방바닥에 옷을 던져놓는곳에 항상 옷을 던져놓는다던가책상위에 잡다한것 쌓아두는곳이 정해져있음2.미리 약속을 잡고 누군가 만나는것보다 갑자기 만나는게 좋음지인사이에서 원래 볼약속이 없었는데 갑자기 연락해서 지금볼래? 이런거 개좋음 그렇게 막 친하지 않다고 하더라도, 나도 기분이 매우 안좋거나 좋을때 그러기도함 또 그럴때 보는 사람한테 호감 확 올라감ㅋㅋ3.계획은 항상 철투철미하지만 십중팔구는 잘못지킴머릿속에 계획은 플랜A부터 Z까지 다있는데 제대로 이뤄지는건 손에 꼽을만함ㅋㅋ 그리고 나중에 아 그때 생각했던거처럼 했으면 좋았는데라고 생각하기도하고 그러다가 그렇게생각해봤자 뭔 소용이있나 생각하기도하고 혼자 머릿속에서 별지랄을다함ㅋㅋ4.술을 너무 좋아함술을먹으면 평소 내향적이던 내가 긴장이 풀리고 막 싸대는 성향이 나와서 그런것같음 근데 그게 또 재밌음 술먹기전과 먹은후이 내가 다른 느낌? 아.. 혼술하면서 쓰던거라 여기까지"
"94",122,"인프제 맞는지 알려주세요 ㅜㅜ","         20대 초중반부터는 사람 만날때 뭔가 장점을 캐치해서 그 장점들을 흡수하고 배우려하는게 심한거 같아요....나쁘게 말하면 이미 내게 흡수된 장점이나 특성이 없는 사람이면 굳이 인관관계를 더 안 넓히고, 도어슬램을 좀 하는 경향이 있네요...!        "
"95",123,"갠적으로 s형 유형들은 상종하기 싫어","인류애 넘치더라도 이 유형은 예외임사람말 할 줄아는 야생동물보는 느낌"
"96",124,"시스템을 도어슬램하는 경향의 대안","         회사(조직 내지는 시스템)를 도어슬램하는 경향이 짙은 사람은.. 어떻게 사회생활해야할까?ㅜㅜ서울 온지 5년 반 밖에 안됐는데 이번이 몇번째인지ㅜㅜ        "
"97",125,"S유형 보면","Estp 대화해도 맥이 쉽게 끊기는 느낌. 화제 전환 빠르고 한 주제 오래끌면 엣티피가 바로 딴말로 돌리는 느낌Istj 그냥 서로 조용. 별 할 말 없음Estj 서로 가까운 사이면 잘 맞는 듯. 현실적 언어로 대화리드해서 듣고있기 나쁘지않음. 어휘구사도 간단명료해서 좋은 느낌Istp 피드백도 있고 그럭저럭 이러니 저러니 말하고 있기 가능한듯. 잇티제 엣티피보다 훨씬 나음Isfp 주로 경청하는 경우가 많음. 내쪽이 리드하는 느낌. 뭐 이랫던것같은데 사실 특징을 잘 잡진 못한 듯근데 개인적으로 Istp estj가 s유형 중 가장 잘 맞지싶다."
"98",127," 모든 j유형을 열심히 참고함","EsfjEnfjEstjEntjIsfjIstjIntj인프제는 절대 자기 성향 못버려 버릴 이유도 없고!J경향 극대화하는 게 Infj의 방법이라고 생각함성취지향 결과지향 조심성 계획성인프제들 화이팅"
"99",128,"이 공주캐릭터 infj 같음 ㅋㅋㅋㅋ",""
"100",129,"도어슬램이란 거 처음 들어본다","         MBTI 검사하고인프제인걸 안지는 얼마 안 되었는데도어슬램이 뭔가해서 검색해보니까 왜 인프제 얘기만 나오는거지. 인프제 종특이야?도어슬램이라는 걸 검색해보고나서... 내가 예전에 했던 짓들이 도어슬램이라는 걸 오늘 알았네... 좀 소름..        "
"101",130,"나 존나 돈과 관련된 현실 이야기 잘함","부동산 주식 정치 얕게 두루두루잘암 "
"102",132,"인프제 본인 특징","1. 도덕적인거에 예민함. 정의로운거 좋아하고 인성 존나 따짐. 약자한테 강하고 강자에게 약한거 극혐함. 사람 사귈 때도 이새끼 인성 씹창났네ㅋㅋ 생각들면 선긋고 바로 손절함 *간혹 S나 T 가지고있는 애들중에 싸이코패스+기회주의자 느낌 팍 오면 무조건 손절각 잼. S T애들이 모두 다 나쁘다는 얘기는 아님. 오히려 배울 점도 있긴 함2. 완벽주의 있음3. 계획짜는거 좋아함. 잘 지키지는 못함.4. 가능한 모든 사람들을 존중하려 하고 모든 가능성을 열어두려 함. 역지사지가 잘 되는 편이고 남 입장에서 생각해보는걸 되게 잘하는듯. 5. 존1나 생각이 많음.6. 소수의 친구들과 깊게 관계를 가짐. 뭐 딱히 깊은 관계인지는 모르겠지만 어쨌든 이새끼 저새끼 ㅋㅋ씨발롬아~할정도로 친함7. 사람 좋아하는데 사람 극혐함. 누구 만나고나면 혼자 휴식하는 시간이 꼭 필요함. 8. 나만의 특별한 감수성?이 있음. 그게 되게 이상하고 깊음. 사건을 시간 순서로 기억하는게 아니라 특별했던 감정으로 떠올림. nf 특징인듯9. 순발력이 부족하고 생각을 말로 깔끔하게 정리할 시간이 필요해서 바로바로 대답하는게 느림.10. Mbti 재미있어하지만 한계점이 명확한 검사라고 생각함. 내가 INFJ이지만 그 검사 유형에 딱 들어맞는 사람은 아닐거임. 절대 맹신하진 않음. 하지만 mbti로 이사람은 어떤 성향일것이다~하고 생각해보는건 좀 재미있음ㅋㅋ"
"103",135,"infj intj 번갈아 나오는 사람 있어?","나 세번 해봤는데 두번은 infj 한번은 intj 나옴무슨 차이야"
"104",136,"온라인게임 형태로 심리검사 하면 재밌겠다.","         단순히 시험지 들고 앉아서 2~30분만에 푸는거 말고각자 특징 뽑아서 만든 캐릭터로 1~4주간 게임하면서쌓인 데이터로 성격 분석하는 앱 나오면 재밌겠다...심리 연구하는 사람이랑 게임 개발자랑 합쳐서 만든담에검사를 정해진 시간대에 등록해야 시작할 수 있게 만드는거지!(수강신청처럼)옛날 마비노기처럼 끼리끼리 모여서 수다도 떨고구석에서 조용히 혼자 만들면서 놀 사람은 그렇게 하고미로? 던전? 온 구석구석 싸돌아다닐 사람은 그리하고나 뭐하지... 하고 멍 때리는것도 다 결과에 반영되는거지!중간중간 관리자가 돌발상황을 만들기도 하고..그럼 과연 우리 INFJ들은 어떤 유형으로 나올지 궁금하다..파트너가 누구인지에 따라 제각각으로 나올까?그냥 온라인 여포가 될까?  아니면 조용한 동네주민1 ?심심하니까 별 생각이 다 드네..        "
