"","num","title","content"
"52",69,"너네도 인간관계 미련 크게 없지 않음?","Isfj특인지 내 특인지는 모르겟는데선이라는게 존나 중요함나 여기 안넘어갈게 대신 너도 넘어오면 안돼 ㅋㅋ 이런건데 넘어오는순간 걍 얼마나 알고지냈는지와 관계 없이 바로 손절치고 서로 존중해 줄 사람 다시 찾아 떠남 너흐ㅣ도 그래? "
"53",70,"친구들이 나랑 1대1로 만날때 하는행동","나는 살면서 선택을 해야할땐 진짜 다 괜찮고 무난해서  항상 친구들보고 선택 하라고 했거든  또 다수의견 따라가고 ㅇㅇ  근데 어느 순간부터 얘들이 나랑 1대1로 만나면  너가정해. 너가 알아서해. 이런식으로 행동하더라  나한테 주도권, 결정권을 줘  덕분에 조금이나마 내 의견 표출하는게 늘은거같아  (물론 여전히 친구들한테 한정적이지만)  "
"54",72,"여기 잇으면 마음이 편해짐 ","ㅇ"
"55",73,"난 혼자 있는 거 좋아해","친구들이랑 놀고 있을 때도 집에 가고싶을 때 많아 친구야 미안"
"56",75,"나는왜 안읽씹이 그렇게좆같지","할말없으면 그냥알았다하고 대화대충끊지누가봐도일부러안읽씹하는거 보이는데"
"57",76,"저의 분신님드을","오늘 하루도 고생했어 ~^ "
"58",77,"우리는 우리의 공간이 있어야해","아무리 친하고 가까운 사이라도 혼자만의 방에는 들어올 수 없어 "
"59",78,"ISFJ-a vs ISFJ-t","a나 t가 붙는 건 ISFJ-a는 자기 확신이 강한 타입, ISFJ-t는 상대적으로 민감한 타입을 의미한다고  하네요! ㅎㅎ a는 assertive, t는 turbulent의 약어라고 합니다!"
"60",79,"MBTI 갤러리에서 떡 돌리러 왔습니다.","반갑습니다. "
"61",80,"나는 내가 isfp같음 ","‘배려형 개인주의’ 그리고 사람들이 착하다고 생각하는데 속으로는 존나 영악한 생각하고 있는것도 맞음집단에 있을때 정치 끼어들면 성가셔질까봐 아무것도 모르는척 하는데 사실 다 알고 잇음그래서 다시 검사해봣는데 또 isfj ㅎㅎ"
"62",81,"다른 사이트에서도 해봄","어림도 없다!"
"63",82,"니들 연애나 썸탈때 좋아한다는거표현하냐","나는 누구좋아해도 좋아하는티를못내고 표현도못하겠다"
"64",83,"주변사람들보면","나만 열심히 안 사는 것 같고 그래.. 자존감이 낮아서그런가"
"65",84,"isfj + esfp 관계 봐줘","Isfj랑 esfp는 뭐가 천생연분이라는거야???  esfp 성격 봤는데도 잘 모르겠어  어떤 점에서 맞는다는거지  연락하고 있는 여자분이 esfp거든  이런적 처음이라..  사실 내가 뭘 말하려던건지 모르겠어  "
"66",85,"가보고 싶은곳이 있는데","혼자는 못가겠어 "
"67",86,"기분전환 하고 싶을 때","isfj중에 혼자 돌아 다니는 사람 많음?나는 혼자는 잘 못돌아다니겠던데 ㄷㄷ"
"68",87,"그럼 너네 혼밥은 잘해??","시간상 어쩔 수 없이 혼밥해야 할때 말고 집까진 몇분 안걸리고 밖에서 밥먹으면 사람 많음 이럴때는 어디서 먹어 "
"69",89,"남들 말에 잘 들어주지만","속에는 옐로카드가 있는 거 같아평소에도 상관없다는 마인드긴 한데그게 다 받아주는줄 알고 선 넘으면 3장 째에 칼손절 하는 듯"
"70",90,"너네 젤 안 맞는 유형 뭐야?","난 e///n/t/p.. 네가지가 다 반대인 만큼 나랑 젤 안맞았어 목소리가 항상 크고 고집있고 자기가 잘난맛에 살아가는? 그런 느낌을 좀 받았던 것 같애 (물론 실제로 잘난 야들도 있었음 ㅎㅎ) 그래도 싫어하진 않았던 건 겉면은 그런것 같아도 은근 츤데레적인 면도 있고 그래서 친하진 않아도 잘 지냈던듯!"
"71",92,"난 상처 되게 잘 받음","근데 받았다고 말 절대 안해 ㅋㅋㅋㅋ ㅠ 쓰고 나니까 진짜 답답하긴하다"
"72",93,"표현 못하고 속앓이 많이하는","세상의 모든 잇프제들 파이팅 "
"73",94,"글이 거의 다 내글이야. 이마저도 부끄러워","그래도 분신들이랑 얘기는 나누고 싶고ㅋㅋㅋ 글써줘 ㅠ  "
"74",96,"근데 우리 유형이 공감 잘해준다 하는데","나는 완전 찐공감은 안되는거 같은데 혹시 너희도 그래?  그냥 리액션만 해주고 진심으로 우러나오는건 아닌거 같달까  진심 이갤에서 글보면서 와 맞아ㅋㅋㅋ 맞다 하면서 처음으로 찐공감이란걸 느껴본거 같은데  "
"75",97,"상처많이받는이유중 하나가 다른사람감정에 민감해서그런듯","뭔가 미세하게 변한거같으면 내잘못같아."
"76",98,"난 분신들 보면 너무 귀여움;; ","말하는거보먄 왤캐 다 귀엽냐 ㅋㅋ"
"77",99,"다른사람한테 도움되면 ㄹㅇ 존나기분좋음ㅋㅋㅋㅋ","내가먼저 막 나서서 이거해라 저거해라하진않는데나한테 뭐질문하거나 그러면 ㄹㅇ 대가리에있는거 다털어서 모든걸 다알려주려고함ㅋㅋㅋ그래서 결과좋아거지고 고맙다고하면 ㄹㅇ쾌감미침ㅋㅋ"
"78",100,"신입받아라","안녕 이런갤도 있는지 몰랐네 반가워요 isfj에 더 가깝지만 n이랑 s랑 왔다갔다 하는데 인프제랑 잇프제랑 어떤부분이 달라? "
"79",101,"tp 들어간 유형이 나랑 안 맞는 거 같아","특히 같이 여행 갔을 때 ㅠ"
"80",102,"잇프제 본인 특징","착함 나 착한거 알고 있음 내가 착해서 좋음 남들 잘 도와줌 생색은 안 냄 그래도 다른 사람이 알아줬으면 좋겠음 혼자 있는거 좋아함 외로움은 또 잘 탐 연락오면 또 귀찮음 사람들이랑 원만하게 잘 지냄 하지만 선넘으면 바로 손절 근데 선이 높아서 웬만해선 넘는 사람 없음 나 손해보는거 별로 신경 안 씀 남들 손익은 잘 신경써줌 다른 사람들이 왜 그렇게 손익에 민감한지 이해안됨 "
"81",103,"나만그론지 모르겠는데","뭔가 나한테 호감을 보이면 부담스러워서 더 철벽쳐그러고나서 나한테 호감이 좀 떨어진것같으면 조금 서운?이거 이기적인건가?ㅠㅠ"
"82",104,"나는","선물해주는거 좋아하는데, 선물해줬을때 선물받은사람의 반응이 미적지근하거나 더 요구한다?싶으면 상처받아서 그 다음부터 절대 안해줘"
"83",105,"특징 글 보면 볼수록 헷갈려","그러니까 Isfj는 평소에 사람한테 관심은 없는데 관심 받는건 좋아하고 사람들 시선은 신경 많이 쓰이는데 사람들이랑 어울리는건 좋아하고  1대1이 다수 대화보단 편하고 (어색하지 않다는건 아님) 사람많은 자리일수록 피곤하고 귀찮은? 정리했다 휴 "
"84",106,"나는 선넘는거중에 약속안지키는거,거짓말하는거","ㄹㅇ저거두개가 존나싫더라진짜 친한거같다가도 바로 손절함"
"85",107,"대담하지 못해서 문제야","발표 같은거 할때 너무 떨리고 뚝딱거려.. 이거 많이 하면 좀 괜찮아지나.."
"86",108,"나만 팀플이나 알바할때 아무것도안하명 존나불편함?","내가 이끌고 모든걸 해야겠다는건 아니고 귀찮은것도 싪은데아무것도 안하고 버스타는것보다 조금씩 뭐라도 도와주고싶어.."
"87",109,"너네들은 사람 좋아지면","집착 하는편이야?  연애말구 친구사이라도 "
"88",110,"isfj인데 intp랑 상극이었어","istp infp랑 잘맞았구"
"89",111,"난 남들 앞에서는 절대 싫은 소리 안하고 살았어","주변에 entp들이 많았는데 뒷말 하다 딱 걸리면 내가 굽히고 말자 하고 걔들이 됐다고 할 때까지 싹싹 빌고 그랬음 그런건 자존심 안 상하더라"
"90",113,"다들 한주 파이팅~","^__^ "
"91",114,"조용하네요","오늘 하루도 수고 많았다 다들"
"92",116,"사람 손절하는것도 스트레스네","그냥 말도못하겠고 연락오는거 다씹는중나는 ㄹㅇ 잘못한거없는데 먼저짜증내고 그러니까 내가속이좁은가 그냥 넘어갔어야했나 이생각드네."
"93",117,"힘들어","ㅜㅜ "
"94",121,"잇프제가 사람없이 살 수 있을까","고독사 할려나 "
"95",122,"잇프제의 연애는 어떰?????","난 지금 애인 조오오온나 좋아하는데 뜨겁게 불타고 계속 잇으면 귀찮아짐 ㅇㅇ,,,,,,,,,,,,,,,,,,이제 혼자 좀 잇고싶은데 자꾸 같이 잇쟤,,  또 귀찮음 기간 끗나면 같이 잇어야함 ㅋㅋ한결같지 못한 유형아닌가 싶음 "
"96",123,"사람들 만나면","기대도 안하지만 그렇다고 싫은 것도 아님상담 타임되면 그 때 가선 또 잘 들어줌최고의 방청객 잇프제아닌교?"
"97",124,"분신들아 나 생일이야","생일글 한개면 충분한데.. 걍 여기 올릴걸  분신들한테 제일 축하받구 싶어요 "
"98",125,"힐링갤이네 여기","좋다 힐링중 공감도 많이 되구"
"99",127,"외롭당","하지만 얼마 가지않아 사라질 감정임을 알기때문에 크게 연연하지 않긔 "
"100",129,"5월 힘내","파이팅 "
"101",130,"Isfj 갤이 있는지 몰랐네","천천히 글 읽어보는데 다 나 같아..너가 나인거 같고 내가 너인거 같고진짜 신기하다 ㅎㅎ"
"102",131,"첫 방문입니다 헤헤","         우린 잇프제야ㅐ        "
"103",132,"너네는 isfj 성격중에서","어떤점이 제일 너갤러 같아?나는 게으른 완벽주의자...이거 완전 나갤 "
"104",133,"뼛속부터 isfj","다른 사이트에서 테스트 다시 해봤는데"
"105",134,"내 기준 극혐하는겅","나대는거... 진짜 너무 싫음..왜 저럴까 싶을정도로 막 SNS에 자기자랑하고 자기의능력을 누구에게나 다 인정 받고 싶어서 안달난 사람들 보면 나는 좀 이해가 안됨 .. ㅠㅠ 그래서 나만 그런지 모르겠는데 인.스타 자기 계정에하루에 한번꼴로 셀카 찍어서 올리는 사람들 보면 너무너무 신기함... "
"106",135,"앓는것도 싫고 티내는것도 싫고","근데 도저히 나 혼자는 해결할 수가 없을땐 도움을 요청해볼까? 그렇다면 어디에? 너희가 이런 상황이라면 어떻게 할거같아 "
"107",136,"난 그냥 거르는새끼: 무례한 새끼","그밖에 누군가를 싫어한다는 느낌이 들면 엄청 많이 생각함 내가 왜 얘를 싫어하지? 내가 꼰대기질이 잇어서? 질투하나? 이런 자기성찰 엄청하고 웬만하면 싫어하는 사람 없으려고하는 기질이 있는거같음 ㅋㅋㅋ 근데 대부분 내가 꺼림칙(?)해 하는 사람은 주위 사람들이 다 싫어하고 잇더라ㅋㅋㅋ"
"108",137,"isfj애인두면 어떤가요??","어떤글에서 너무잘해줘서 환상을심어준다고? 그러던데 ㅋㅋㅋ"
"109",138,"나는 다른사람들 배려해주고 말조심하는데ㅋㅋ","현실이든 갤이든 왜 날 못괴롭혀서 안달일까?? 대부분의 애들이랑은 사이 원만한데 가끔 미친놈들이 내 sns염탐하고 헛소문 퍼뜨리고  갤도 다른갤까지 쫓아오고 하는겜에서도 스토킹 해대니 존나 좆같음  나는 그리고 내방에서 혼자만의 시간을 갖고싶은데 부모님이 자꾸 같이있자 그러고 잠도 같이자자 그래서 존나 짜증남 현실이든 인터넷이든 나한테 필요이상 간섭좀 안했으면 좋겠는데 뜻대로 안되서 너무 힘들다 "
"110",139,"Isfj는 왜 자기잘못 아닌 일도 사과하는 거야?","내가 isfj한테 잘못한 일이 있어서 사과했는데오히려 isfj가 아니야 나때문인 거잖아 미안해 하고 사과하더랑그런 점이 신기하면서도 참 유순한 성격같아서 좋아"
"111",140,"T인애들은 사과오지게박는거 이해못하는건가","걔네들은 그냥 대충뭐사과하면 받아주는거같기도 하고나는 진짜 ㄹㅇ미안해죽겠고 말도못하겠고 이런걸로풀리나 이생각 ㅈㄴ하거든심지어 다 내잘못아니고 상대방한테 원인이있을때도 심한게 아니라면 내가 미안하다고함맨날미안하다고하니까 그만사과하라는 애들도있음ㅋㅋ"
"112",142,"나의손절방식","1. 자연스럽게 만남다피하고 연락오면 모든말을 끝맺는말로마무리하고 자연소멸2. 상대방이 내가빡쳤던 상황에 똑같이만들게한다음 알아서 거르게함보통1을하고 진짜짜증나면 2를하는듯"
"113",144,"사랑해","사랑해 "
"114",146,"내가 좋아하는 사람이","잇프제라 와봄 "
"115",148,"왜이렇게 사람을 잘믿을까","다른사람은 그냥 하는말이고 지나가다하는말인데그게다 진짜로하는말같아서 믿었다가 나중에말하면 모른척함그러면나혼자 스트레스받음 "
"116",149,"휴일 잘보내들",""
"117",150,"생각해본 내 특징","         1.시간약속 잘 지키는 편2.먼저 말 안거는 편3.발표 싫어함4.말 많고 말투가 센 사람 안좋아함5.부탁 거절 잘 못하고 잘 하지도 않음..등?        "
"118",151,"다른사람한테 사과할만한 행동을하면 너무미안해짐","그냥 괜찮다고해도 내가 존나잘못한거같고그러지말았어야햇나 이생각존나나는데다가예전처럼 말을 못하겠어서 말도못걸고 상대방 말투가 바뀌면 아직도 마음에담아두고있구나라고 느껴져서 멀어지게되는거같다"
"119",152,"내가 생각하는특징은","1.읽씹당하거나 말투가 달라지면 내가 뭘 잘못햇나? 하고 생각해보기 시작함2.그냥 다수 의견 따르는게 편함3.주변에서 완벽주의자라는 소리는 좀 들어본듯근데 게으르다는 소리도 들어봄4.뭔가 안정적인게 좋음이정도?ㅋㅋ"
"120",153,"나만 대인관계 존나진지하게생각함?","일단 친해지는일이 존나많지않지만그냥 스쳐지나가는관계 이런거 엄청싫고친해졌다고생각하면 계속잘해주고 싫은것도 거의다받아줌근데 다른사람한테는 그렇게 느끼지못하면 실망하게됨그래서 연애도 그냥 심심해서만난다 이런식으로는 절대 안만남 "
"121",154,"isfj에게 사랑이란 뭐야?","         궁금해        "
"122",155,"무례한사람은 거르는게 맞다","니가하면 장난 내가하면 선넘는거그냥 서로 어느정도 잘못했으니 미안하다고 했는데ㅇㅇ알았음 이지랄하고있네 ㅋㅋ"
"123",156,"여긴 왜 개념글없지 ㅋㅋ","먼가 귀욤"
"124",157,"여기랑 다른갤이랑 분위기가 존나다름ㅋㅋ","다른갤러리 - ~~인애들 ㄹㅇ안맞고 짜증나네잇프제갤 - 자기반성 80 다른사람욕20"
"125",158,"안녕 너네 뒷담 많이함?","난 잇프제는 아니고 아는애가 뒷담 엄청 많이 하는데잇프제라길래 엥 했음남 앞에서 착한척하는거 좋아하고 이미지 존나 신경씀너네도 그래?"
"126",159,"_SFJ 사랑해","잇프제 엣프제 사랑하는 잇프제임 ㅜ"
"127",160,"고치기","1. 자기반성도 좋지만 지나친 자학을 하지말자  2. 융통성을 가지자  3. 표현을 하자  "
"128",161,"바뀔려고했는데 쉽지가않다","다른사람 크게 신경안쓰고 살려해도내가 불편해도 다른사람 맞춰주는게 더좋더라"
"129",162,"융통성 없는거 ㄹㅇ","내가 제일 공부 잘되는 방법이 있는데 그게 시간을 좀 많이 잡아먹음시험 기간때는 공부방법 좀 효율적으로 바꿔야 하는데 싫음 똥고집 개심함 .. 시간도 마니 업는대 그래서 융통성 기르려고 노력하는중이다 ㅠ"
"130",163,"가방 새로삿는데 내가 보기에 ","좀 튀고 나한테 가방이 커서 사람들이 이상하게 볼까봐 못 들고 나가겟닼ㅋㅋㅋㅋㅋㅋ이런거 고쳐야되는데"
"131",164,"너네가 되고싶은 성격 유형 있어?","각 질문들에 내가 했을 법한 거 말고 했으면 바라는 걸로 체크했을 때 나오는 거. 이것도 유형별로 비슷할지 궁금하다"
"132",165,"이 사람 isfj일까 ","1. 감정표현 잘 못함  2. 감정을 잘 숨김 (포커페이스 굿)  3. 관계 중시함  4. 과제 같은거 후딱후딱 해결함  5. 은근 잔소리 있음  6. 낯가림 엄청 심함  7. 변화를 정말 싫어함 (ex. 뭐 먹을 때도 가본곳, 먹어본 메뉴만 계속 먹음)  8. 편해지면 은근 장난 침  9. 뒷담 해놓고 미안해 함  10. 거절 잘 못함  11. 진로 고민 있음  12. mbti에 관심 없음  13. 관심 없는거엔 신경도 안씀  14. 철학에 은근 관심 있다고 했음  15. 성실함  16. 이모티콘 많이 씀  17. 집순이  18. 시험성적, 알바 이런 거에 관심 많음  19. 은근 꾸미는거 좋아하는듯  20. 은근 숨기는게 많은데 친해지면 보여줌  21. 프로필 뮤직 자주 해놓음 "
"133",166,"잇프제 특성중에 이것도 있던데","내 직감의 반대가 결과가 좋대 나는 이말 보고 소름돋았었어 생각해보니 진짜 그랬거든ㅋㅋㅋㅋ "
"134",167,"mbti 새 검사지","수치가 더 두드러졌네 "
"135",169,"다들 이런 경험 잇어?","맨날 카페 갈때마다 오늘은 뭐 먹어봐야지 해놓고 결국 시키는건 맨날 마시던거"
"136",170,"잇프제 쫄보 아니야","아니라고! "
"137",171,"우리 분신들은 현생 열심히 사느라 바쁜것이야","나도 본받아야해 "
"138",172,"진정한 친구 기준 높은 편이야?","잇프제들 원래 그런 거야 나만 그런 거야?나 너무 높아서 우주 뚫을 급인데... 글서 한 명밖에 없어"
"139",173,"잇프제 특징중에서 공감되는거","1.다른사람들의 감정에 매우 예민하다2.다른사람 행동 그런거 외우는거 좋아함3.게으른 완벽주의자ㅋㅋㅋㅋㅋ"
"140",174,"근데 노네는 직업말야","잇프제 추천직업에 뜨는 직업중에 잇오?"
"141",175,"나는 거절당하는게 너무두렵다","그래서 누구랑먼저 약속못잡아"
"142",177,"졸업하니까 isfj가 되어버림","         몇년 전에 한거istj에서 isfj로 바뀌었는데 내향이 극을 찍는건 변함이 없다 ㅜㅜ외향적이고 계획없이 살아보고 싶긴한데 구체적으로 상상하면 음...        "
"143",179,"mbti 같은거 귀찮아서 안하다가","뒤늦게 해봤어 갑자기 무슨 바람이 불었는지;;;잇프제로 나왔는데 나랑 맞는지 궁금해.지금 이직하려고 학원 다니고 있거든이제 일주일 됐는데..학원에서 자기소개하는 날 정말 목소리가 왜이렇게 떨리는지뭔소리하고 들어왔는지도 모르겠어ㅋㅋㅠ나한테 말걸어주는 사람은 나도 엄청 친절하게 하고좀 편해지면 얘기 잘해근데 먼저 말거는걸 못 하겠어 특히 나이차이나는 동생들;;나이 많은 분들한텐 오히려 예의지키며 말하기편하거든잇프제맞나 아니면 다시해봐야해?"
"144",180,"5월7일 잘가~","5월8일 파이팅~ "
"145",183,"전날이나 당일날 말하는거 너무싫어","최소 3일전에는 말해줘~~~~~ "
